Close,High,Low,Open,Volume,Return,Volatility_10,Volatility_30,RSI
248.2899933,33.755702257,119.887260895,20.538759524,214518,-0.003655912,0.012185466,0.012380289,67.808240697
17.253724552,103.911818603,74.881939109,102.72184786,168952,-0.03452358,0.028572126,0.011792197,53.118958863
77.182603555,58.84153257,2.012302876,2.940679768,30542,0.012956861,0.003988103,0.008446604,62.499148943
63.120463269,54.513285103,3.914620295,56.771212622,748672,0.00272459,0.009880595,0.014259037,69.22484875
62.404322977,96.35499786,4.126113618,98.309650005,1840026,-0.016715276,0.017799342,0.015878644,49.595346571
121.043757775,64.452956493,29.09288987,246.9600067,459726,0.01147593,0.008583562,0.015968209,52.924267191
179.746725704,152.253527179,38.707347046,237.784081488,247712,0.010724819,0.014525576,0.016697341,46.040012474
59.402730287,128.239893899,7.354419803,194.052855885,199407,-0.019570914,0.015268642,0.013688224,72.223082051
107.608423877,25.683092543,58.128902624,161.770509059,58255,-0.02883974,0.029163904,0.007494604,42.72491077
65.681965161,69.393521736,14.645329792,89.440444882,1941080,-0.036721935,0.029963533,0.011439104,72.592890838
38.827171764,64.976105171,19.110576092,132.046247466,217488,-0.023334245,0.018140082,0.011975015,50.839897828
39.387180405,40.702008066,8.194878668,67.189954974,157430,-0.012026111,0.017359613,0.012112598,55.376479437
82.977784143,112.842616624,13.875390277,41.140515326,762536,-0.022122583,0.013498367,0.023530949,50.216197148
68.792207887,17.511479724,37.772616194,31.74367588,25385,-0.004254845,0.014912763,0.028259156,54.938767594
36.730978771,28.000736898,13.801088816,9.770702899,416555,-0.022559272,0.010847934,0.012780069,55.66836174
100.037362875,8.48824794,110.648176804,4.947100755,3777,0.003426242,0.008392732,0.016912926,66.074005429
57.990900916,104.191740529,22.072360307,28.048640079,16049,0.018522085,0.025086824,0.013956024,52.070666366
125.817081223,220.81804207,17.213525907,66.720840095,280371,-0.006569783,0.00840579,0.004713978,37.510666941
120.735585358,80.842936441,7.431166316,9.714747978,36650,-0.023307152,0.015971231,0.014403606,53.511534227
195.501032157,33.253039435,122.537102138,20.330360828,859558,-0.014320123,0.021557084,0.020927331,69.522601355
234.367920615,13.621760594,2.012302876,13.37417085,59847,0.006916033,0.002690204,0.025207942,60.366034604
75.98746612,200.217242182,5.619635701,126.279345026,432329,-0.047960986,0.006228605,0.006269162,28.867497972
6.071402205,56.639580195,30.573551191,185.139709554,90568,0.01139822,0.026650763,0.004713978,55.867260426
116.125850423,167.161954886,94.084728487,141.357961296,190094,-0.021447009,0.008965065,0.008478339,87.313680002
113.329289121,22.852711778,34.139558632,116.582651261,46489,-0.029573062,0.018760802,0.01648964,49.372322071
109.382092597,91.301227164,42.818058696,44.466171677,857,0.005793454,0.026522377,0.022974745,88.190943566
2.012302876,71.012833556,6.181543309,132.590397949,59471,0.00437718,0.012244492,0.012679125,52.833993141
38.510575326,72.563391452,93.402332044,6.841286421,39241,-0.022358153,0.010938073,0.00597484,47.098133655
102.344359274,2.027781963,5.190435597,66.557128957,6249,-0.002767463,0.029381115,0.032119336,44.226930407
112.344910239,38.821824473,22.013494176,26.335231459,0,0.042899678,0.007455766,0.00657744,84.9509219
78.849414534,205.493872045,53.566924378,187.29104387,32239,-0.015079138,0.016445059,0.011994382,3.954738901
118.014186406,132.962418267,181.124689474,21.032678105,181700,-0.032388142,0.016730303,0.016837956,81.066305143
99.218360738,48.764395089,12.558100156,170.06351076,203365,-0.003774431,0.011628684,0.010653158,92.917673984
248.2899933,32.295361528,141.621057456,123.220739923,446033,-0.020205887,0.015614819,0.004713978,28.962541947
81.854637459,55.489448831,51.059533045,30.416525465,1084190,0.025662542,0.017534596,0.012642744,71.903472877
52.180319324,70.284425247,8.978681231,152.044709739,352734,0.027362137,0.004892861,0.010314772,49.362172228
134.083199712,248.8999939,152.073535594,38.343820273,1427231,-0.003804193,0.003613408,0.005666512,40.149236345
55.831989029,125.669860366,25.873274966,21.812707897,1530668,-0.01620594,0.007514742,0.019392877,57.323240904
33.209570776,100.777803915,49.024854545,103.322193736,6916,0.012330668,0.026262522,0.004757861,70.617033663
104.556163949,19.21865098,16.548325306,123.389639464,179224,-0.027850462,0.016996283,0.008449266,79.15627712
110.172454477,22.940629164,197.833846733,87.200802706,432033,0.001781305,0.009163302,0.01659742,47.271207636
143.953116075,128.636856586,127.555340753,46.829832942,37002,-0.031431044,0.012963756,0.004713978,51.390197374
34.065315146,2.027781963,43.915874407,246.9600067,0,-0.014428994,0.018116828,0.013921536,52.838163197
88.648123108,210.794570008,114.792789682,178.748404178,596952,0.041169202,0.002740682,0.015668651,48.44355322
102.790415706,119.27648441,9.163205814,148.283983455,543291,0.021832639,0.012799068,0.027525234,49.519317684
47.958689764,234.58544293,18.437020013,2.020042181,17389,-0.013096648,0.014539216,0.018009569,50.178512966
118.308889963,92.404480545,32.573098072,49.25065083,351233,0.011242099,0.002690204,0.008775924,49.99597307
97.026978191,110.318515616,99.984204067,3.844654974,922010,0.001423974,0.016419896,0.019815712,57.640237287
55.730473777,81.045547369,95.874204151,95.678500572,0,-0.003852398,0.002900931,0.025366338,61.883666001
74.275692088,68.564481086,94.033701693,30.788540681,40529,0.005838058,0.020107,0.004713978,65.189360264
5.018000895,17.836620033,46.605566394,17.803820453,447687,0.0185082,0.006407192,0.016122897,82.089503809
248.2899933,9.816748984,29.121736474,192.530081961,29567,-0.001334576,0.015243268,0.017725245,46.146046713
48.28689582,127.954014185,52.099822592,34.909087165,7092,-0.018548168,0.006273664,0.020491804,76.777268715
70.416325538,172.39773669,91.653488682,198.228287417,2957425,-0.020831902,0.034504435,0.00865922,58.154979694
127.625554999,232.659947966,4.201540359,28.390509427,357845,-0.009804167,0.016241069,0.017761285,26.946304721
4.964948937,102.057119942,172.257317232,7.36988187,24409,0.019290222,0.012683471,0.011192931,75.796210277
152.761177676,188.511807083,31.267418096,246.9600067,2588,0.009072422,0.005342932,0.017276574,62.03713406
29.234081583,248.8999939,140.583156121,17.277840454,307563,-0.035086491,0.003729504,0.018618487,72.113568886
50.863052016,15.108320293,2.291119775,134.326488547,515474,0.018873519,0.003050513,0.012382474,36.240576326
111.462614188,74.925083672,45.075865233,23.36206292,51318,0.004422394,0.015994911,0.004713978,55.155535116
128.262593363,68.809607056,21.009636279,178.753475018,2146605,-0.007304841,0.003708314,0.014647621,58.369200297
61.476594641,44.818684474,22.67096617,239.258841587,0,-0.012916726,0.012040328,0.011848566,74.233295416
67.732032544,26.381070475,17.370987078,246.9600067,2515280,-0.002151363,0.012339361,0.008801182,41.322709139
168.899798978,64.008439301,49.267805001,96.019456861,56696,0.023233494,0.004282655,0.009721747,54.066629093
189.537913697,27.547313524,11.515111163,14.210490122,493833,-0.078754222,0.016601019,0.011543627,71.089755002
136.740434669,60.826969712,4.896319487,180.088480474,198911,0.007913272,0.016761749,0.007774332,82.79921511
99.219951028,39.151325026,18.644499517,213.870081114,59434,-0.003900742,0.013920001,0.006383902,58.510878196
66.004832128,72.86717513,59.834107352,39.405717188,514578,0.012678552,0.013340026,0.012640575,53.993653401
64.438998723,119.873267313,128.965305179,127.816375007,241830,-0.012625906,0.007146498,0.004713978,92.929466626
91.186405327,133.228039622,11.080713352,246.9600067,0,-0.002370505,0.047783528,0.017092942,44.865960028
49.01968566,112.910964451,113.354275875,6.813201935,1834350,-0.02562354,0.019570273,0.022288972,58.130214343
227.873663443,235.263274881,62.471590771,42.502761184,42423,0.01890723,0.011539795,0.006804762,66.664367538
49.850816289,73.336198495,114.458763154,180.607354613,0,-0.016315764,0.004071409,0.022762453,20.456851525
101.675741132,7.966576383,29.008759973,22.54387495,730245,-0.035618556,0.009036592,0.010697544,56.062397629
40.941431022,56.743354353,102.572666598,26.315591346,249995,0.003022662,0.012062272,0.010060459,78.317692103
16.181858119,128.819963122,4.471118425,109.195743355,282906,-0.013162052,0.003458601,0.008383501,75.965361158
37.49800527,14.080152295,61.896327502,67.8432104,40399,-0.010602986,0.032936063,0.005768067,60.759559507
70.109097791,9.180392955,113.361929005,245.614800815,64264,-0.011447758,0.011492384,0.007852321,69.875689303
59.406886893,121.189712512,66.016418415,58.025631005,321984,-0.019311035,0.019703978,0.01464427,64.81951482
134.162082671,8.765172801,161.665557527,187.393222581,1011653,0.018264073,0.013874208,0.009054935,89.15135287
56.681873847,172.715514319,121.448617164,21.984067106,39392,-0.01817136,0.019805345,0.005845868,49.76507754
79.823939638,45.985308799,28.24012519,43.965272662,165918,0.048629654,0.018124571,0.004713978,58.491045963
21.367761473,228.447980962,97.395194039,172.048729218,313044,-0.02003145,0.016055838,0.013566672,50.615803001
45.547899253,66.670620203,111.583471896,19.896443938,381529,-0.004613468,0.016393943,0.010485633,69.334804323
95.216403287,21.163062378,55.945951739,104.426209818,256771,-0.012194936,0.017968412,0.009267579,53.289712396
211.261605705,19.11287069,158.065917157,15.545924834,181694,-0.011052629,0.006854247,0.050239834,95.561038079
48.186457008,39.109971228,9.187107934,110.026110903,37220,-0.006817984,0.007633533,0.007208321,81.575571179
69.564530369,247.095046277,54.676171178,46.865802163,42856,-0.018635062,0.011439938,0.00931308,45.992936438
41.589962537,74.191560836,31.215437577,57.976385302,62983,0.000979325,0.019548678,0.016716538,59.418768732
101.766436897,21.673847936,4.409314204,34.553781606,15028,0.000531201,0.024413548,0.006400218,18.984859567
45.704549662,64.809273784,67.564157818,67.051439512,439360,-0.014227736,0.014778869,0.011373944,87.553385657
96.736968837,83.316414768,135.591102375,139.074596703,253104,-0.000135041,0.017247611,0.042130931,75.84597628
106.993290379,248.8999939,7.340576286,127.855258039,1505643,-0.025399933,0.038378084,0.018383996,57.649520991
83.853219169,98.293931317,145.206822566,246.9600067,85761,-0.000708261,0.030236674,0.009399748,72.937977871
50.892536557,53.94665598,2.012302876,246.9600067,9234,-0.048128591,0.00863573,0.01244475,34.176959798
248.2899933,137.397421889,6.984321417,123.331076894,38992,0.006371137,0.016254719,0.014875371,49.472054451
56.812813065,160.054166831,18.629126089,128.526738415,277988,0.007137946,0.011852068,0.011820215,68.467973814
15.107965572,58.902192386,226.242771667,136.883295274,12460,0.002704647,0.021365479,0.006331303,62.275927123
4.891379851,130.199285267,245.8699951,38.468791022,153480,0.008927724,0.016299173,0.00832589,59.711330623
66.746034085,114.976685363,8.310646113,66.93093897,219091,0.042825835,0.01735267,0.007059775,53.296740389
155.168389542,2.027781963,109.497215343,246.9600067,472857,0.051275507,0.013754158,0.00888767,58.846073508
236.289024436,104.368751375,155.204327405,160.971853825,147191,-0.005652967,0.012157176,0.010770433,41.193892345
163.100749634,13.530491855,10.770326275,246.9600067,49555,-0.027905061,0.010977692,0.014594883,57.770113365
108.767027074,143.127267258,6.051942858,9.536942439,26408,-0.002638578,0.005425861,0.007729229,96.924172054
61.863793005,58.233965214,126.632120184,42.708488094,232639,0.021423932,0.029898313,0.006932714,53.949213725
78.065177453,164.667536924,119.01066035,33.939283775,53219,0.00146876,0.005499796,0.015237548,64.653140898
66.417214705,18.81682348,47.748493226,132.659762535,41368,-0.00810854,0.009739096,0.012967006,60.285395921
109.275230301,13.051014528,123.11383144,114.197399688,1163950,-0.011566652,0.015667551,0.018250022,58.38567546
80.833319365,232.33050975,17.280493557,43.640609302,151847,-0.010731387,0.016050334,0.01783425,53.044632225
101.141731014,27.71344077,12.40302403,245.787287893,28800,-0.000985539,0.026749056,0.009263384,46.680746983
66.201384978,11.489308804,14.742414814,182.768111883,2112091,-0.019757069,0.007730535,0.028849343,60.432805214
69.616688722,60.403980879,16.266956764,36.038266171,0,0.002777747,0.002690204,0.017350792,62.632660297
42.49467392,108.661253096,24.21599765,158.120493496,151963,-0.025371153,0.008643847,0.011835418,67.350645218
61.83663849,71.801437828,119.203265808,228.176792632,31123,-0.004163655,0.018175485,0.026338291,70.462792035
130.932585748,248.8999939,65.535059868,22.893129603,16770,-0.026679306,0.010403587,0.010920196,55.741750832
25.796048663,102.921261473,133.221703832,114.622768616,98300,0.009051555,0.018424482,0.022821713,61.315549248
99.312407021,50.741532597,6.79740947,9.876386496,0,-0.019125473,0.009178296,0.017793321,64.113770157
15.964979046,36.95307907,62.499180832,110.135903098,1780803,0.004810709,0.01205668,0.020535895,50.888494501
99.708174726,75.451382906,2.012302876,234.819009186,6124,0.045177261,0.026243583,0.011483106,49.516662915
125.686932524,12.974367473,41.495367094,67.109513688,1679167,0.016330294,0.014495776,0.006039007,60.041656029
10.679727304,54.395736559,88.295210165,94.210965484,37512,-0.009563184,0.018871258,0.005757,53.696318203
81.512970638,141.069685937,52.194441591,137.914609952,49651,0.008778378,0.016408699,0.004713978,52.946613331
110.491179403,115.447819717,56.219396598,134.330706018,27319,0.029690983,0.021874894,0.011572362,50.226777913
119.400046191,27.224756828,56.4231848,112.63778608,432898,0.00084521,0.013497219,0.007414708,36.563165073
31.516075613,103.213606084,32.199421418,49.649002974,204582,0.008250174,0.028176208,0.012518458,54.313859297
131.814301883,7.641032555,55.747257858,104.058550073,62413,0.002526803,0.011200598,0.023490083,55.559367938
98.491245979,6.281507567,5.130909123,148.343785089,386326,0.028510072,0.012657094,0.006086695,94.998992026
44.618157943,62.710170774,21.963250344,62.167627707,247324,-0.034627479,0.010332429,0.016564938,54.705101486
135.778410041,196.038574645,14.553316676,97.539656684,64432,0.003685763,0.014435738,0.017668123,67.262330142
248.2899933,74.218706099,15.388265572,28.882486035,63245,-0.028468473,0.007307306,0.014658809,44.607055382
33.307644895,72.720031198,20.061320473,107.065591524,146762,0.012276969,0.010989763,0.016526777,61.142263835
62.600101284,17.124655813,32.013016865,68.185770298,264508,0.008896126,0.021012042,0.024716207,48.849412246
81.029572525,189.660620796,12.722703499,136.426925131,285656,-0.004698916,0.022059422,0.013586349,62.658374856
69.892235341,106.978240949,80.950689438,114.566855911,37440,0.008940754,0.010127055,0.009003537,63.663868318
19.20744119,59.087826598,13.118834372,104.417871641,1073780,0.01564053,0.037902847,0.004713978,86.402741167
6.457651414,248.8999939,6.733959748,134.198295883,248868,-0.003949126,0.023228661,0.018220715,44.544846671
114.280270035,42.929406229,15.302574501,110.111432769,432671,-0.000512537,0.020667319,0.004713978,73.154519276
68.337968062,54.153773324,13.520926529,47.921353735,1811998,-0.029611145,0.018074064,0.006745308,54.897822169
133.203472194,41.632340512,2.012302876,41.638978042,3247,-0.009489883,0.004869288,0.009168932,60.445287223
67.010360627,21.104819782,43.207844617,86.24522762,181622,-0.025347467,0.067411345,0.009205056,72.996031237
25.381374671,102.934157562,2.862496559,101.927721525,47462,-0.020378973,0.015678048,0.015292234,44.05065833
220.613078525,8.356323989,152.666211865,199.770120421,59156,-0.004663131,0.016997806,0.013631414,48.583000705
151.302780913,136.459999791,49.49064661,21.05893814,237440,-0.009883959,0.002690204,0.018898643,85.925588937
215.274888549,248.8999939,7.117624195,28.385659773,41920,-0.017874186,0.015498986,0.020517032,57.583987978
64.084985295,48.735644713,59.378632499,186.276857509,21439,-0.017487267,0.015329797,0.014681942,66.350857219
70.053453994,127.134398454,8.829647794,214.658221089,14094,-0.002082097,0.014489486,0.00757181,51.222763734
163.539350443,82.504462241,43.706726694,42.143477,20879,0.016375706,0.019329251,0.013369444,51.483862723
129.172523289,112.916463074,106.590774399,43.801595436,863280,0.000896628,0.016842098,0.004713978,59.09845422
66.508215819,45.007186886,20.571054327,246.9600067,239284,-0.030782309,0.019301451,0.012412162,59.793157281
2.012302876,194.692962918,48.447085272,94.418050949,47068,0.026473138,0.022709367,0.018899109,65.351683942
121.776790636,32.147409379,245.8699951,159.533305982,41813,-0.006372604,0.002690204,0.011937759,71.411022754
71.537883299,61.763273154,20.35801387,98.984740368,282990,-0.006981713,0.003302428,0.010225675,68.381929705
126.211589926,54.423559971,25.827316544,246.9600067,29589,-0.005104788,0.015157132,0.00991811,31.015256995
30.641790507,148.548855705,18.703737123,243.982841606,166628,-0.007668181,0.014100305,0.00536571,48.347507201
109.42688589,14.98015087,17.183863624,8.887656886,434815,-0.003955597,0.025002844,0.004713978,59.931273731
3.900891749,160.827363665,2.012302876,40.264561632,537228,0.003302424,0.016263918,0.007005401,48.962521278
248.2899933,150.544790503,75.523866041,38.720764036,405367,0.003779876,0.014633612,0.005509636,100.0
20.334666546,54.850592505,14.228653971,123.655831029,213875,0.000558414,0.009446293,0.009582351,60.512457785
81.165048818,44.728442492,3.786948893,73.027594597,42145,0.011755089,0.014887674,0.017511247,62.36392354
187.688361713,103.222347664,2.012302876,136.487478923,4913,0.000501207,0.015775931,0.011966307,64.392893942
125.177918946,43.138470606,16.350664727,139.506335419,186193,-0.041894217,0.058060811,0.00858445,44.855112654
40.768117815,209.797361009,10.57543512,163.826756833,91596,-0.018584634,0.012917205,0.004713978,95.437676244
129.304642821,89.575850363,32.046565197,209.007650483,327664,-0.046956799,0.01699205,0.008317063,47.668083466
60.826092065,73.479943719,32.857042148,160.211944007,2124240,0.001363943,0.008004408,0.004713978,65.508284142
21.802446777,137.775398034,102.347990539,110.971141608,30823,-0.006150276,0.011665541,0.006568471,48.08001315
113.802867017,93.698190258,13.558872533,9.735824965,98651,-0.016682445,0.010441973,0.025607001,60.507449298
121.971592739,121.934049247,68.357471009,37.030194893,213803,0.005379068,0.003180968,0.007024238,59.067497399
24.468507543,7.586966275,97.186352223,36.058399452,417014,-0.055179052,0.03055313,0.007890989,63.522033966
51.997939216,154.557631637,35.75200181,21.072456013,1936189,0.02572911,0.002930224,0.014240627,72.735739567
187.72736697,49.835308835,58.128517802,180.43710427,22148,-0.007613619,0.022952248,0.017229396,49.427118187
20.19204318,169.710169088,40.835191321,33.225653552,0,0.092838488,0.015176665,0.004713978,53.517348754
65.073275118,107.984676076,55.886762722,131.349666539,0,0.016201638,0.032168545,0.019400344,4.039460765
16.930996058,57.080409802,9.103993356,104.85086297,47083,-0.006372568,0.022219072,0.004713978,69.505713689
64.955112282,3.432252898,6.290703767,24.11174052,355520,-0.017383515,0.017936847,0.007279867,62.453444703
116.539323038,70.669286616,50.23360283,132.763784782,43751,0.013756425,0.006421123,0.00609447,67.967482177
55.049093999,52.683242617,11.002284455,48.162418568,257069,0.007170429,0.045741989,0.014041474,45.96944639
103.483923763,101.232511223,2.012302876,240.19887322,296685,-0.006914154,0.00487276,0.0146434,76.662534535
79.450806953,157.584958422,32.467951737,39.571865563,67923,-0.021346291,0.01256143,0.010871215,69.277000211
124.088460343,56.341487658,5.560706732,214.810948631,568457,-0.010796819,0.037907232,0.004713978,89.506189433
35.952102013,89.917383206,47.79570726,35.524517816,2045414,0.00383726,0.010164733,0.012670189,45.565754661
50.205513825,22.304815524,57.033201265,44.734582154,1965126,-0.003849205,0.005400818,0.016256979,32.885563443
37.186128401,51.305363391,9.006702441,150.864273361,222227,0.007347005,0.014135915,0.005524222,55.427607863
119.926284455,85.581931638,34.009333218,40.382399673,42263,0.007354639,0.023215174,0.034553719,49.745802392
100.608332211,18.280216239,13.20709613,246.9600067,399520,-0.01083088,0.021357293,0.014192756,65.515392049
25.575357318,53.914268698,75.196681686,36.912609019,416962,-0.017976015,0.007432288,0.008525619,82.151043861
5.005153037,38.122586102,111.281520525,81.636510163,412883,-0.045479544,0.013958265,0.014686827,59.511110265
27.240788568,15.738656466,57.627529407,5.573976605,104271,-0.000941821,0.007762027,0.029924568,59.709800409
40.266193618,64.308019903,20.673293203,60.690134199,11252,-0.000459876,0.027621541,0.010944747,72.066702799
58.336220001,11.910690723,101.750413427,139.230468245,350775,0.027276612,0.016276454,0.010212942,62.174829618
72.247034565,48.255123727,24.824544442,193.558103801,439976,-0.017395007,0.002690204,0.016216295,51.274162834
72.872822937,14.55651468,117.922110737,246.9600067,31011,0.02648006,0.010802075,0.014391472,73.76439341
77.307852193,123.972009236,6.770226249,65.928810453,35873,-0.021114819,0.002690204,0.009455167,45.073251315
244.722784851,15.564530103,43.251258175,193.522540405,806489,-0.012739855,0.002690204,0.017736968,85.103963094
44.874673805,114.213648055,21.144877844,104.31026392,248086,0.00829125,0.010169787,0.005759013,56.933364392
39.863311749,8.827990737,9.504527041,246.9600067,303263,-0.011841247,0.009208292,0.007580888,84.141790426
121.226653001,24.06577252,47.15577224,141.096450472,0,-0.027690263,0.009758655,0.023087235,39.035484896
16.425642559,27.492179067,24.890351858,159.939738016,413,0.000996952,0.005775003,0.024260829,46.868718475
58.082214105,99.5327563,22.718637684,246.9600067,149742,0.025170532,0.014006762,0.00784391,68.741147391
83.400735389,56.752620618,4.1000435,96.833229753,59834,-0.030705869,0.024764484,0.014991294,61.464194646
95.881988393,120.108011808,13.757026445,120.881440801,460767,-0.012480523,0.015256464,0.014882535,76.626764393
20.809638959,168.61668926,9.645832813,45.258546545,40671,-0.030131386,0.019303587,0.021756,69.131685357
205.445449502,88.402591927,133.177142943,136.86167226,267223,0.04925415,0.002690204,0.004713978,61.222846517
85.294153618,248.8999939,10.704090542,26.457167538,1289153,-0.003250174,0.017111258,0.007593653,33.92962773
3.882599545,53.846681387,8.116706942,27.883550079,39166,-0.007161017,0.024529525,0.016133207,56.154795776
62.725772838,180.475416995,155.787915554,7.290841351,611155,-0.009232842,0.019794259,0.012814409,38.248479219
30.423444922,45.984483582,13.060403154,61.771601003,27290,-0.009075912,0.023109693,0.020013756,76.389353327
121.25436358,16.46442903,2.889586129,46.159954633,1459603,-0.002989776,0.01600503,0.005873648,61.4078944
57.451678227,70.76374162,122.039738226,156.926658975,337205,-0.012287187,0.015356061,0.00486019,50.69827498
105.449715444,12.376337118,24.22691977,29.38156714,22652,-0.00642866,0.009090286,0.017756517,86.801523281
209.085150597,32.239866046,26.943639583,128.822413054,41066,0.008126038,0.01932827,0.008757651,65.036691268
2.012302876,30.697296877,2.012302876,189.844670451,121933,0.0013982,0.006884776,0.01658023,62.858753738
247.614308707,126.198001147,2.012302876,76.985099123,898794,-0.024584406,0.0095246,0.007159868,16.163051708
68.992721157,187.699771159,27.199145684,43.676030849,251100,0.00574388,0.011895259,0.004713978,66.974706436
58.753039824,55.672735826,7.56349385,45.352780729,51290,-0.026724469,0.008283353,0.004713978,59.477233665
112.236422404,21.082093086,61.563115763,46.418848442,49033,-0.011694803,0.069278351,0.017383269,69.040300005
3.933773417,31.182326472,53.600121162,131.581579017,160786,-0.001104649,0.013799106,0.010859706,61.409113255
53.465917908,67.504769414,103.065694465,131.899728394,34884,0.010316225,0.038386238,0.011718992,96.997499865
70.415378391,56.71420119,67.307167313,235.354870664,48826,-0.037280974,0.01990831,0.019177866,93.925112088
34.807185135,188.9471334,20.56241471,123.497670282,501418,0.001044901,0.005003844,0.007409323,58.0753486
2.012302876,14.348631356,36.721450026,43.119066763,166335,-0.000669501,0.005548305,0.028859305,46.784803235
129.86218386,44.084981609,92.239345907,48.91238871,0,-0.002764339,0.010196615,0.013142959,60.849919779
69.550035622,65.231195344,50.44656101,123.966947641,562887,-0.009450565,0.002690204,0.014347786,53.466510158
149.928948775,16.472710695,19.34458507,133.621634004,33503,0.012431364,0.006985829,0.004713978,60.323113191
126.32772404,187.718513092,13.015492718,94.44636186,150065,-0.018111327,0.014608118,0.021131208,51.168271417
165.222657379,97.052980694,40.004023027,31.097592688,349006,0.024876257,0.021564494,0.008523606,66.944526719
57.097806413,118.575364211,101.223332399,49.807641668,9155,0.000771769,0.012636474,0.004713978,55.414011635
13.656385995,173.299712999,74.745352568,23.88808054,22165,-0.01541591,0.01079077,0.026968366,53.369765192
116.703639299,135.175622358,219.196683393,44.941484962,30597,-0.067867712,0.022833516,0.006428485,54.975988494
2.997944293,108.012703383,42.472218981,137.380696056,0,-0.009730481,0.019524893,0.014379032,44.168904036
