Date,Close,High,Low,Open,Volume,Return,Volatility_10,Volatility_30,RSI,MACD,MACD_Signal
02/17/2020,61.895379486,95.220657778,102.850453546,70.193240528,33381,0.020420284,0.016534211,0.008884929,59.027175262,1.382724132,0.369977136
05/29/1980,2.012302876,6.233280654,3.506729916,3.972060728,0,0.048212587,0.006715727,0.018019197,0.0,-0.19279858,-0.219230039
08/03/1999,63.038084152,121.922468496,114.284039477,80.790850517,170901,-0.005320112,0.007040204,0.006771096,53.323112158,0.486968628,-0.436605173
08/07/1993,68.550500331,95.135413466,98.781140207,172.202843819,843514,-0.01625998,0.020456413,0.011185509,60.93876194,5.41222442,0.136884984
01/01/1997,33.68990885,36.075040597,50.147183367,36.076619155,408552,0.012314861,0.015153188,0.02108229,58.603031684,-0.747079789,0.247590161
10/14/1992,27.71361071,4.628176013,193.356812637,139.236311448,119339,-0.004429122,0.015025488,0.012658344,58.970853489,-0.246443551,-0.455848646
05/29/1980,27.06323993,2.027781963,4.951522767,3.236614315,4113,-0.012938887,0.015843526,0.006502435,78.887115432,0.038600613,-0.112743542
09/21/1987,2.012302876,2.027781963,4.193240488,2.020042181,17858,-0.030018304,0.002943522,0.013130993,13.870898185,0.114051532,-0.184995175
09/29/1981,2.012302876,2.027781963,6.606301259,5.718130528,36465,0.053640586,0.003009465,0.020163207,25.120406142,-0.081492206,-0.009624173
08/09/2020,21.269264624,43.467681247,139.354454428,140.866236859,26766,0.003979105,0.014027695,0.00917137,50.603463868,0.254994406,-7.415875338
06/11/1993,29.204969192,54.222153609,139.571244027,21.882690574,311828,-0.012952416,0.009568137,0.010198537,60.380606967,-0.895999499,-0.727313333
11/07/2021,32.317366419,26.740025103,55.703285701,99.36632914,399415,-0.003088097,0.010811825,0.018706857,43.538747242,0.356401434,0.423762218
10/31/1983,2.012302876,2.027781963,4.29516259,3.740317016,24629,0.015474239,0.013175974,0.018410141,30.875581517,-0.253654633,-0.039212648
05/29/1980,2.012302876,2.192314189,3.151490929,4.188119635,18384,0.001540511,0.009351559,0.032504319,3.189410239,-0.126503185,-0.189915367
08/25/1984,2.012302876,22.277083454,52.388593712,7.909327387,3409,-0.001560501,0.00741172,0.008241377,20.550062458,-0.138601592,-0.102253728
12/16/2017,137.059078001,15.518542121,78.585899009,29.332520751,334931,0.022122902,0.022764616,0.011998839,51.284432716,-0.228641173,-0.927931492
12/09/1984,3.355512864,5.976073333,4.911291437,5.733768509,9101,0.011086913,0.014505644,0.021243431,53.757581373,-0.862383898,0.028686106
11/30/1989,31.531256402,10.462541084,6.679555782,3.286039964,125858,-0.006664027,0.012397554,0.017498384,54.955648256,-0.277125594,-0.102296486
08/31/1981,2.012302876,34.299727856,131.807126375,4.0011575,33832,0.007082462,0.014014338,0.012506403,19.825503657,0.054075776,0.026435661
09/15/2018,117.451848544,98.531364909,86.041082575,64.536215296,184401,-0.013793657,0.007766189,0.010752135,43.751766691,-0.535297157,-0.925124286
09/20/1997,71.841937113,75.755322636,82.456035175,199.725646046,106225,0.007901368,0.013683791,0.012305246,57.246818839,-0.006908589,0.470306726
05/22/1989,2.012302876,2.027781963,18.409671378,5.480020456,2117,0.004628495,0.004867147,0.014465267,59.379468551,0.091122576,-0.094541615
06/06/2010,153.172415808,43.354301991,121.545379083,111.705990853,370766,-0.001048695,0.011781027,0.017712233,45.977517017,1.082399445,-1.121515661
05/29/1980,2.012302876,2.027781963,7.95664309,4.603625307,18503,0.018234496,0.006341962,0.025599918,36.765932368,-0.012100932,-0.094582384
04/25/2006,56.721708723,39.968124497,22.656352026,147.577328997,125763,0.015094335,0.002690204,0.012972187,20.910187202,-0.633773066,-0.837431171
10/24/2023,49.999783385,55.975854915,27.076858231,32.006268464,610854,-0.005898103,0.010570054,0.008700418,36.547330819,-0.0436701,0.247104778
11/13/2015,109.551531496,92.223199702,62.794931699,89.555249632,450309,-0.007826532,0.00963908,0.004713978,51.415446827,-0.026877687,2.822795697
11/09/1992,107.855380817,61.759721059,106.985978034,56.976313906,576945,-0.003473876,0.006511693,0.031548739,23.889639168,2.326759792,0.736718681
10/27/2001,22.157788549,154.536100464,25.466390175,25.640913826,240999,0.003239895,0.008911257,0.022498836,39.879809118,0.118023654,-1.068352221
05/05/2015,88.942322367,137.287822838,82.456588848,132.182029273,214816,0.013729115,0.004640218,0.006517359,68.86152043,-4.2852683,-1.539530436
01/18/2019,153.489387845,15.536775004,29.665847464,63.305728035,512643,0.0320988,0.011745456,0.020831874,86.535942721,0.439697652,1.397889425
10/13/2010,41.624557834,59.357222093,116.631540333,50.692128695,299224,-0.005453987,0.020252816,0.019521394,57.909180936,-1.486541084,1.098445366
05/29/1980,2.012302876,2.027781963,4.9347927,25.957015009,114000,0.011501685,0.025229472,0.018841076,51.541975549,0.046481452,-0.093920269
09/01/2012,4.992460637,2.027781963,3.567302032,129.302619751,150872,0.027038838,0.015644339,0.01758183,55.130627916,0.428930262,0.448489796
08/17/2020,90.989893814,78.898317127,27.459666049,95.238697114,1491027,-0.0063001,0.017039298,0.02538019,42.559748821,0.698084426,1.023262027
06/06/2005,81.796578569,81.742004164,185.095025566,117.556632237,326585,-0.003946715,0.007423477,0.005087211,41.656805901,0.147093789,0.147591325
10/28/2015,130.528631364,85.814851749,87.598895772,116.399628921,260338,0.011500475,0.012832147,0.03010147,99.157695471,-0.467969371,-0.503092023
04/10/2024,30.044909735,192.505025587,6.226561101,23.987529755,118604,0.001124486,0.059429704,0.009490064,51.546187997,-0.200504802,-0.100892078
08/08/2022,49.547634355,39.355556703,114.211700127,83.938173185,291026,-0.011110579,0.017837953,0.013705952,34.362454494,0.898236166,0.724791638
01/28/2021,92.160005229,108.781565072,185.884720105,226.682102382,292825,0.026774588,0.012090551,0.010425333,62.56841799,-2.125796458,2.826602165
06/01/1980,2.012302876,2.787087729,2.386404647,6.288009498,20251,0.012894341,0.009604287,0.016391629,10.588520899,-0.049646602,-0.068066497
