Date,Close,High,Low,Open,Volume,Return,Volatility_10,Volatility_30,RSI,MACD,MACD_Signal
12/12/1983,5.666583074,15.245515563,17.481301275,17.925050939,7249,-0.002111561,0.022902731,0.017670564,66.795672074,0.164449572,0.251399365
05/02/2016,39.731611444,66.64198253,170.351729588,48.369804024,292545,-0.009813553,0.005206123,0.014107352,76.68322635,0.600756939,0.618479851
08/04/1998,8.682595625,28.778620557,38.919667753,9.621667883,0,-0.0025435,0.015107912,0.009021795,62.347527088,0.040786304,0.796465032
06/08/2010,23.184793638,193.460124471,61.392700969,104.146342597,173134,0.002789123,0.015234103,0.011360265,23.126729395,-0.555603098,1.576238563
10/16/2004,22.508632917,109.671668285,14.736826306,50.532377261,29922,0.001843548,0.008551359,0.011795961,75.948367533,0.915728842,0.012075804
01/04/2017,126.382602833,39.808796497,93.253417736,26.161229023,40471,-0.010205053,0.012028752,0.014210239,56.226956566,1.769431101,0.731449757
01/27/2014,102.605240678,164.252524301,58.599529581,238.983368094,1018210,0.012156323,0.017285029,0.01171225,47.450959364,2.758489428,-0.111660095
08/19/2002,56.069519929,29.574031481,25.761396071,129.888299778,1163757,-0.009479562,0.035364184,0.016268464,60.460673004,0.030013612,-0.883801272
05/08/2004,139.406432841,64.477110178,57.598846877,121.220118355,568419,-0.012701982,0.006042567,0.010524923,52.482274542,0.28469621,0.363786311
04/25/1990,21.33350956,6.930771458,11.414664353,11.375547299,54969,-0.024354771,0.01763297,0.01450221,51.304260985,0.226229091,0.219095039
10/05/1998,15.904697504,34.19030465,11.734380949,9.551481394,19538,-0.013150167,0.058507788,0.015812409,56.013209616,-0.091099125,0.034063509
03/30/2026,45.556074363,57.932883513,204.744741801,85.203786157,352519,0.007991067,0.006130828,0.008951855,60.67654813,-0.228236743,1.497942792
03/28/1988,14.985821886,17.486849915,18.732376072,13.30200315,32354,-0.016184589,0.024383443,0.020120166,63.502412416,0.254724789,0.193544705
05/02/2021,44.956494145,71.003414208,53.199706386,189.6227753,242455,-0.017791357,0.01391442,0.012443032,56.339147992,-8.842916682,-0.232190508
02/01/2002,10.634044999,126.677584015,9.735708161,44.43131608,27609,-0.00477159,0.020974844,0.016754675,17.094757085,-0.128466724,0.017552243
02/13/1996,37.587723514,66.310735028,58.005710374,105.389614273,305545,-0.00168767,0.02094387,0.059143091,39.392268299,-0.079212281,0.7714645
08/05/1988,13.930853662,20.18485613,12.451862514,15.649633703,41813,-0.010714014,0.01870173,0.047025514,25.155831831,0.256423125,-0.074728726
02/10/2016,48.421711126,58.302137279,42.1094664,49.045525839,323742,-0.009181195,0.009771424,0.013655774,56.843145713,3.727977447,0.676293777
12/12/1993,25.68482648,16.692036828,33.945417974,7.830894807,13601,0.00229729,0.011508197,0.01853066,51.761678185,0.187192834,-0.173408117
12/08/2023,78.911315317,34.039637351,5.945420667,2.020042181,106606,0.00536804,0.028554325,0.013737353,52.514131515,-0.546093585,0.894426249
10/03/1993,28.711691974,53.837951366,19.405125971,91.47394842,85854,0.032528144,0.009142537,0.010323601,90.209644578,1.861665279,0.039602376
03/30/2009,84.07048858,198.137541829,135.027986817,148.639124238,889494,-0.008349924,0.019950542,0.008724908,45.816643995,-1.457180526,-1.792721225
02/24/2003,69.827789908,81.35121736,41.177093971,49.308603355,197747,0.019357582,0.020981819,0.013036525,44.321385784,-0.90707731,-1.163679623
05/27/2009,147.111273456,50.139680169,221.772397302,33.88607108,471089,0.003304973,0.004176751,0.008275898,46.225353783,1.136827744,-0.544886455
07/17/2018,22.559722652,150.138413604,53.890246064,53.251770165,359933,0.01814313,0.009802344,0.012008346,26.676787206,0.466500727,-1.596623861
10/03/2022,131.413869681,105.953668796,107.978960109,15.265306835,216323,-0.016252054,0.0130771,0.012850853,81.171025223,0.89297145,0.206437158
09/04/2013,49.534851616,58.111423467,44.212255491,81.295083262,158826,0.011899319,0.011425438,0.020319521,48.614751676,0.775466959,0.030875739
09/09/1998,59.792147273,50.61849171,53.63368698,119.050407235,167927,-0.000219729,0.015576414,0.018358626,95.655413386,1.073963402,-4.684918957
02/05/1999,14.829146194,7.095449728,9.37475449,15.898253209,0,-0.000423452,0.02683991,0.028130405,57.417116438,-0.089623528,0.052172137
09/22/1988,3.733957962,15.351728551,2.012302876,14.430000165,11148,0.002886237,0.01660636,0.012723724,64.409471682,-0.247710457,-0.130219316
06/26/1988,29.28764212,38.563420411,25.568801396,28.920756924,32109,-0.008034646,0.034315323,0.019718932,40.823442326,-0.151298537,0.160440922
03/30/2026,67.271728777,90.252009491,51.832027702,204.546459023,121554,0.042308128,0.012381952,0.006244575,63.423027319,1.921194454,0.35798069
04/20/1990,37.545107215,14.089890134,3.978386157,14.156395562,5597,-0.007316706,0.010952687,0.011903047,51.871710009,0.228752972,0.146228291
11/28/1989,31.48505163,13.668916852,15.937659187,6.553234281,2401,0.022369697,0.021908264,0.012723489,72.716299354,-0.041912019,-0.123212487
07/30/1987,7.323820468,18.06186637,22.929118552,17.237104321,6491,0.003330614,0.018098163,0.009383348,73.926236523,0.030357229,0.177287113
05/25/2009,42.453514577,60.089814042,59.121576599,121.267554719,396986,0.008379275,0.010776652,0.016026881,57.570063141,-0.661944324,0.630612301
01/22/1985,14.339407048,21.100323435,40.227522176,34.742761532,28945,-0.01333592,0.016418113,0.012334205,76.03677072,0.367010309,0.263537837
11/24/2008,50.37388201,68.955946279,24.79533855,196.547386526,144123,-0.004058235,0.022950407,0.011433984,41.460993751,0.646923547,0.981162419
05/19/2021,30.126741361,44.078897575,50.607632533,23.993359141,321418,-0.023092266,0.014244777,0.014276507,59.688222357,1.124871661,0.397887802
06/05/1999,40.351180462,38.606148587,63.302558761,87.128757719,406676,0.002563337,0.014068534,0.008881722,60.063692189,0.128669718,0.365390263
10/03/1993,18.235574061,30.942082256,15.427527859,15.813727741,25020,0.000296847,0.020970848,0.016904116,55.737243927,0.544161544,0.026319624
07/08/2025,125.064642812,57.80982338,47.892482247,39.860920531,246299,0.016385906,0.008178982,0.010955527,67.463831934,-0.317945057,-0.616860345
03/07/2006,95.202781299,41.894123846,126.395372136,58.768409828,392741,-0.007826408,0.012126385,0.011299868,40.905431542,-0.270020679,0.415196116
01/17/2018,110.99873607,57.653421972,66.197691099,60.518179223,419536,0.045797159,0.016007619,0.008072275,47.915997114,0.067978299,1.728619001
07/17/2016,10.230287768,67.815464901,50.213685968,129.855316285,552211,0.018399217,0.011278519,0.015528113,41.103559642,0.196058541,5.093933582
07/10/1995,38.904017833,16.604522788,79.382531518,64.245907289,742792,0.001286046,0.01592411,0.017515755,76.52066576,-0.462584339,-6.443505187
10/21/2003,30.590823016,17.015468842,21.817317978,17.922065313,20816,-0.018784245,0.027845306,0.014908039,70.921056687,-0.304100294,-0.172475366
02/21/2006,46.820464529,99.07201098,125.582323847,62.09050455,298309,-0.010440773,0.01003612,0.012891015,60.00192551,2.203369772,0.396658101
03/30/2026,36.161603294,34.026865536,101.26436043,129.049490311,980089,-0.012944647,0.015698654,0.012846125,71.349275929,0.031072493,1.873828256
03/24/1986,12.946974364,15.224066794,33.658108762,11.42099921,33240,-0.010172319,0.01754729,0.015612984,73.105035975,-0.242532091,-0.187482693
09/24/1987,13.422585917,14.203916823,13.210433583,16.719271644,27477,-0.02492508,0.005999196,0.015637627,24.902897059,-0.199793082,-0.088696212
11/24/2007,39.189262644,123.332614166,60.79511939,57.768035599,383169,0.005182032,0.003081129,0.007850186,72.348778655,1.063446998,0.498940839
11/02/2003,3.386406408,144.490013419,64.417275455,45.859650108,26023,0.020391134,0.011967404,0.004713978,62.357747664,0.629249754,0.925667982
09/16/2016,21.411879091,35.028857744,27.453470793,26.176168917,205734,-0.004774351,0.021184245,0.011435976,53.225281974,-0.978418676,1.318273217
06/09/2012,110.03977213,29.635448411,120.845923356,245.534026852,257550,-0.000621726,0.010151714,0.01213725,65.744699421,0.39722643,0.11569536
08/05/1987,20.568567086,13.261174804,20.105436169,10.981289164,30637,-0.069810891,0.009836531,0.012082858,30.917570832,0.021890123,0.074118887
11/07/2017,47.176850237,44.814085797,63.130305703,55.154921131,371940,0.018332884,0.013946063,0.011496572,48.630999931,0.494008443,-0.482842919
01/30/2017,34.924013873,44.654669642,81.092765739,48.037502419,206708,-0.011739857,0.019347288,0.013981189,46.844216807,1.056544593,0.652790051
03/15/2013,50.574336116,92.512174383,67.544620005,88.436679993,350490,-0.007818773,0.004279373,0.010770886,48.62192646,-0.516627567,1.352582107
03/15/1991,42.680869004,32.246448379,31.678291415,31.303685639,51378,-0.000268508,0.013140113,0.014346073,36.889783288,-0.876103584,0.163821587
02/16/2023,112.465163324,161.10220213,51.502475359,216.640897224,210257,-0.004394653,0.013864588,0.023301746,39.438327969,-0.167252749,-4.534879635
10/18/2000,78.791874421,55.025745575,27.588304904,40.15014937,106263,-0.000767922,0.027883713,0.011689856,61.182418388,0.408968076,0.090396223
05/29/2010,21.211821961,125.690970281,87.037338843,230.485884998,301275,0.02488526,0.018383344,0.021389932,43.950053858,-0.598712452,0.264726163
02/21/2026,8.381032013,16.935577811,65.511423112,44.979955776,86235,-0.016253229,0.0286567,0.007235341,46.621095995,-0.240635305,0.607257706
01/26/2010,30.071619096,35.977016946,76.492370257,89.060500582,466734,-0.01548321,0.010200607,0.008784734,91.349382269,0.058801034,-0.2185985
02/02/2008,28.630417422,109.997173806,16.085138495,32.518376421,1396308,-0.008916082,0.015375623,0.015823955,50.314938703,-0.735248321,-0.275952872
10/26/2012,14.111728379,30.033254261,22.415832191,18.602379208,116167,-0.039363963,0.020354591,0.016627314,54.272039841,-0.011503727,-0.929576266
08/23/2013,165.763644526,51.503379854,179.579951501,102.682013879,311230,0.007605665,0.009741898,0.007290649,56.745577304,-0.040147871,-0.21126198
02/06/1987,6.997511622,15.980264559,3.848801283,11.183965223,12052,0.005430088,0.061967118,0.007912288,47.766471232,0.054594174,-0.180236426
11/17/1995,133.59115254,30.132447832,2.012302876,14.062908498,991,0.001825925,0.026806853,0.009952808,43.832744187,-0.157214518,0.072848981
11/15/2005,56.259162583,58.056076863,64.454337722,52.439852672,908239,0.005949383,0.014315232,0.018331164,57.914702055,-0.242768358,-0.196476909
12/28/1987,18.147719355,18.145989779,4.301436296,12.126571863,30333,-0.030546706,0.022071616,0.013196588,61.382496409,0.294919874,-0.15418733
10/24/2005,96.302687874,140.421823324,81.209443367,58.900384085,101937,0.008462003,0.01130805,0.008660785,32.73265714,-0.186087237,-1.257640165
09/16/2017,36.498269468,87.160184267,56.264328961,58.489299241,299892,-0.011013464,0.019971977,0.008654774,79.938431012,1.740543252,0.500298731
02/04/2003,21.221047386,104.296547742,32.168482821,145.43924978,545531,-0.014422289,0.010062128,0.004713978,39.445216785,0.020916444,1.517989775
11/02/1981,16.428198285,21.065381861,16.13949439,11.634126007,16692,-0.029471255,0.031719775,0.019737247,69.498921017,0.072821744,-0.004782091
01/09/2025,48.513540993,59.002618274,54.53140721,93.881981126,405822,0.005491708,0.012525381,0.008126607,52.589317348,-0.590852555,0.386686645
09/05/2022,31.087360688,74.053540233,24.162582352,54.997915877,245020,0.019176592,0.012825312,0.016001954,60.594364638,-0.812917369,0.994079706
03/06/1987,2.012302876,2.027781963,21.816031606,10.099635084,25274,0.019196183,0.03183362,0.012322533,28.386332079,-0.053802395,-0.11274147
02/13/2015,83.9279314,180.793963609,2.725062223,121.463659427,24557,-0.019988113,0.008874267,0.010103213,57.996003794,0.782777654,0.493133015
06/03/2012,156.855240503,53.344922877,75.884588319,64.809505272,584065,-0.006436956,0.004835529,0.008133484,72.892368713,1.077140079,0.750877599
08/01/1998,11.647580971,19.643714109,11.029955614,10.387047852,36362,-0.005929489,0.014101579,0.01424173,52.330478,0.181471912,-0.235799119
06/07/2009,40.359078105,55.760196762,80.9560774,61.779516525,652512,0.019066009,0.020529401,0.011397387,54.175651795,0.093659486,0.604197855
10/18/2019,89.248933727,55.341594994,14.555313875,43.476773491,113785,-0.000136821,0.018984354,0.006328589,24.769461355,-1.31309212,1.03246349
08/29/2018,46.31083488,37.985663098,52.81109552,184.633694735,154745,0.038591304,0.016184784,0.005700434,55.270531583,1.47914588,0.646946959
10/12/2008,82.226713239,60.797927953,46.916795309,55.657176005,82231,-0.000780834,0.010112673,0.018205667,84.779843462,-0.455847697,0.095101077
06/27/2019,36.443575546,65.343429229,173.372687685,69.012043978,381209,0.014599945,0.012141155,0.014803681,42.3487787,0.279609129,0.707807811
06/30/1988,19.552638323,58.554573742,29.119348264,31.955387914,149595,0.028280342,0.012343273,0.012697671,46.071186518,0.0362403,0.020370922
01/10/2010,22.149784281,21.061342569,18.744163442,17.228607799,43226,-0.049671689,0.045524139,0.016416311,47.466311428,0.26934185,0.027848331
09/17/1995,10.79609622,6.164707271,11.660004585,9.762297407,4695,-0.001144018,0.034638581,0.019309026,73.405098265,0.311913406,-0.316601093
05/10/2004,48.976417815,64.43336885,167.697307278,60.543579025,390841,0.009495574,0.008267536,0.011030992,71.837551346,-0.955004757,-1.744383391
03/13/1995,11.722871517,18.472163693,35.08992825,13.606075934,33115,-0.011903272,0.016318134,0.014442931,71.774068851,-0.756425682,1.164263822
12/02/2008,21.951309106,17.023490339,165.225785831,14.526226398,136588,-0.011699746,0.020051338,0.021463148,52.080273938,0.974383528,0.026723673
01/22/2000,25.236605336,11.603008382,13.372961521,15.987015219,9626,-0.019670298,0.017393481,0.01842852,38.324757338,-0.072547186,-0.231553193
09/20/1989,10.748740251,22.810828944,4.493566946,81.904559924,26365,-0.000649717,0.04734254,0.010426727,44.631389146,5.350186647,-0.480583201
07/17/2014,39.003515827,57.211529047,54.911333195,33.723671365,160743,0.014977971,0.024145019,0.011929248,43.99652938,-0.856052716,0.593289942
06/16/2022,157.964266817,98.157733632,244.269986969,26.781308506,217592,0.014888098,0.017150585,0.016163123,68.317614337,-0.707849766,0.113518843
11/03/2009,96.241957309,48.194909535,6.471079313,125.87954514,343505,-0.005307483,0.014152949,0.011668114,78.366259398,-1.080714188,0.125569576
10/28/1999,127.141720939,28.244924298,131.359040487,71.746983836,232944,-0.002696667,0.019558458,0.008607406,62.375760423,-0.077741527,-0.076396824
06/11/1994,11.280735456,20.058523828,33.427382218,13.597470915,36330,0.016424477,0.007971857,0.042565929,84.568527698,0.2070708,-0.097263333
04/21/2017,42.605419445,112.011374327,51.057802646,69.0866302,573736,0.015895775,0.002690204,0.008079809,57.07397906,0.693322561,1.123142431
07/09/2009,50.471910851,159.368889825,174.977724981,55.937939538,477581,0.011678714,0.014089665,0.012538625,21.990199216,-1.043221558,-4.479230981
04/20/2024,66.35887842,53.148694338,53.687530923,56.447005024,1340638,-0.011968504,0.008048097,0.008750775,43.201915495,-1.510253022,1.122700667
03/17/2018,40.876343845,189.064669014,43.703674763,172.420472154,360624,0.009109371,0.01395602,0.01006383,66.078183367,0.243077211,0.957071521
01/16/1983,31.698539516,21.328720933,10.164321067,14.372987506,28028,-0.040631121,0.013449621,0.02602045,50.054781346,-0.236053889,-0.172614879
03/08/1986,2.012302876,15.685641305,13.683941742,28.685514219,22654,-0.015193523,0.02555387,0.01452387,60.070631703,0.039650512,-0.254638598
05/24/1996,132.348940172,20.884613193,192.107452773,24.570553369,290036,-0.005835235,0.021247872,0.005915303,49.621671123,-0.502189445,-2.168470611
04/21/1997,22.21050385,212.666591618,14.585668504,30.247585736,171133,0.035760476,0.012805115,0.020701398,39.045219554,-0.525216036,0.644628222
11/05/1993,25.557244216,11.258234139,14.999478221,29.652953423,38779,-0.007375162,0.011883215,0.015192702,47.906539891,-0.318645215,-0.182098976
07/29/2022,33.279892359,184.485315472,45.693090475,34.645484252,305343,0.003611428,0.011882707,0.004713978,47.807444614,2.145957334,-2.366879333
08/23/2003,24.476117974,82.055085794,87.874690422,33.466324375,0,-0.022975955,0.013364377,0.014578182,58.813351063,0.040524146,-0.107957914
09/08/2013,38.667653656,39.793493191,45.464953426,22.296623733,228761,-0.002304778,0.010541487,0.004713978,68.213508991,-0.390939373,1.251933405
04/08/1986,56.311794428,56.530377372,122.665164952,49.241932428,140984,0.021608182,0.028086566,0.026002051,49.384242405,0.51093119,1.573850298
12/23/1982,12.903586315,12.841176294,24.896732908,13.444804827,142238,-0.019377212,0.013816472,0.013017809,54.378863219,-0.032914735,-0.176341659
10/20/2015,31.798783171,5.604432037,139.150539844,16.769167886,28426,-0.004385552,0.05162174,0.019698482,46.512644986,-0.1831169,-0.195677597
08/08/2023,59.157018993,154.801259639,50.295335986,211.777703413,681941,-0.018240398,0.020493474,0.012592513,69.060458803,0.086479226,-5.295902357
08/13/2018,48.578038309,50.95796219,55.91777885,186.441551344,340407,0.013604303,0.010948004,0.018374808,33.984702654,0.927109553,1.008551574
06/22/2012,79.317147042,74.803777252,60.147839581,64.868482661,392729,-0.008060613,0.01984732,0.011274423,23.141337635,1.440769128,-0.627553841
05/30/2013,48.536241036,46.93125701,63.657087013,64.655806516,2177740,0.051144432,0.015851693,0.01719422,60.581740545,-1.786133308,-3.22057724
12/20/1983,88.965413048,7.367822979,9.304259806,10.047089486,27662,-0.004168713,0.012474115,0.018476064,37.634955805,0.106687963,0.261696462
04/20/2001,31.597587648,113.797040016,65.086486149,191.078485767,402728,-0.000296763,0.002957127,0.010198128,24.277619779,1.050061249,0.427569928
10/24/1984,12.363706438,13.484160818,5.586566294,18.290413075,18081,0.008141494,0.010698495,0.004713978,57.601303867,-0.041968059,0.089438086
05/07/1999,58.488020056,4.41945728,20.065230997,10.907267271,8004,0.028921562,0.014752623,0.010163171,48.259689472,0.116994319,0.050953355
11/01/2018,43.019491278,63.358392312,53.13683517,53.735810062,188258,-0.012974053,0.009521717,0.022915277,73.527946297,-1.995951096,-1.655436051
12/08/2011,120.585588271,111.620245618,78.793681012,41.658224339,124998,-0.015189865,0.010905178,0.017099636,57.711921093,0.622008343,0.261331536
12/04/2020,45.295208419,160.212757469,38.237672119,104.178089401,30094,-0.022430332,0.011570985,0.016159444,55.277548082,0.448257045,1.133618494
03/11/2011,45.712378906,220.370122997,172.979040684,93.223628535,193923,-0.013674206,0.013813173,0.014228522,73.966259929,-0.339445487,-0.117894085
02/18/2018,48.721104751,64.533131552,64.355588551,37.011017921,385171,0.009687166,0.005887843,0.013242597,45.77625468,-0.590513584,0.361857371
04/28/2008,39.152034478,26.04858392,50.759415056,31.94443869,155698,0.007073543,0.01891391,0.013516377,49.468283784,-1.642467996,0.246963038
05/29/1988,12.316810882,21.774858196,14.724857879,2.020042181,11624,-0.044521057,0.030802063,0.025059566,62.643643161,-0.01655876,0.001615544
09/25/2021,93.129638039,63.097060272,106.180891403,162.708079329,826506,-0.006489477,0.015138382,0.008311226,68.66767235,-0.016366193,-0.732163743
03/30/2026,81.046928995,61.949013552,46.115087082,59.460142326,345695,-0.013113402,0.015888839,0.00914082,32.848383052,-0.160922221,-0.191297827
08/04/1993,7.728555212,14.297284684,18.664149016,6.747500867,0,-0.005734789,0.02886222,0.020919506,55.990831635,0.098570351,-0.061085913
03/30/2026,35.258795521,25.969123507,157.072655449,44.791652513,153510,-0.006086157,0.010361892,0.014826797,37.472651735,1.111322781,1.520887342
03/01/1984,32.010381169,20.681290208,8.162544818,25.451664661,0,-0.008246983,0.012023092,0.02382891,48.085283834,-0.208693212,0.192832714
07/22/2019,41.18856566,54.218357905,51.327037162,195.089557593,342109,-0.001806746,0.013259202,0.017313146,76.077186235,0.908297254,0.378169804
11/15/2015,82.410037414,52.824934952,58.697601861,66.580668625,799087,0.007194958,0.009284614,0.01382258,35.64085264,0.78852379,-1.000745475
01/30/1986,15.649377489,106.104953801,33.486515678,12.471969455,14377,-0.001500975,0.014044009,0.018552249,41.872453163,0.908642076,0.653474747
04/30/2024,121.007385495,49.894751366,50.276992514,45.52980723,303726,0.009312235,0.059528696,0.010517945,63.27442135,0.421865656,1.529651348
02/11/1997,34.226033214,25.910947684,15.353620206,29.676341888,130023,-0.029160074,0.029402196,0.011007465,56.149508242,0.110815517,0.077971382
10/06/2002,43.861929791,137.010478924,168.974032321,57.556112531,406707,-0.032586584,0.028635879,0.006973758,79.794250468,-6.954717389,-0.399531184
01/29/1996,26.470431667,23.061643184,22.741133172,18.215846209,0,0.024276764,0.022723356,0.012150567,62.987261125,-0.193881808,-0.085448169
02/18/1999,18.035113163,18.494482399,23.781276827,15.342273864,27089,-0.0313364,0.008233859,0.011674313,54.894359323,0.207954151,-0.209389279
01/25/2010,45.415923957,59.835308862,67.906910799,105.56914271,1392688,-0.00186193,0.015101349,0.010369426,71.264412051,1.982661562,0.183794745
01/24/2015,35.650621573,88.879365827,91.155602433,86.308887415,496150,-0.005565687,0.023574567,0.008295664,69.542883753,1.564680684,-0.221278281
03/31/2020,127.228629529,68.325923265,102.320641542,101.727268957,556229,0.014199393,0.011446368,0.012434762,40.868738526,0.621808451,0.440276559
01/07/1984,26.736584468,21.140500399,18.955507453,18.649469572,11879,-0.048063906,0.014074919,0.025679196,50.35837708,-0.045507833,-0.251249252
07/17/2019,48.629783138,42.308656238,65.507635902,50.502473072,368167,0.032436604,0.009939646,0.007770032,60.308034189,-1.906993394,-1.574016558
09/16/1984,33.60909502,29.015200046,14.457495262,4.69389656,18275,-0.002831031,0.00896619,0.016952327,50.086266883,0.002772148,-0.081442881
05/29/1980,2.012302876,18.820705728,20.145280107,5.860799232,23180,-0.012712568,0.018173379,0.014086205,15.089935934,0.131036946,0.293799449
12/29/2024,2.012302876,31.431652683,31.37851089,46.966858628,29571,-0.002668772,0.031634078,0.027832814,39.225483156,-0.299891616,0.950825086
03/21/1996,25.015056684,33.682141909,52.303719086,12.070624643,16487,0.00209419,0.032740026,0.011101654,73.557499778,0.02151944,0.081008566
10/31/2015,122.606147131,57.415962704,103.675554189,31.957384891,600715,0.031521906,0.014865522,0.021061093,37.950236702,8.292932088,-0.336949502
09/24/1982,9.565043181,14.163251794,5.784106935,30.161271902,34984,-0.007297388,0.050442373,0.016260362,48.089721127,0.172734954,-0.018278447
08/12/2015,40.993077325,63.711745054,200.391406118,88.863937072,246885,0.025508602,0.011629964,0.01188287,52.873749303,0.3670927,-0.477829932
05/23/1990,14.665736866,30.473771389,18.058693117,16.591749958,27876,0.003725743,0.022139573,0.020149213,40.710866455,-0.071193741,0.5305942
11/16/1989,11.736235201,16.840060856,28.101351034,45.232923191,23770,-0.003910484,0.009894008,0.015978661,53.935199808,-0.196701241,-0.165578054
03/04/1985,12.00416273,17.820477688,16.046109353,13.230069082,19097,-0.006423921,0.015072559,0.023537854,43.614459161,-0.087849225,-0.19797622
12/11/2025,47.39987965,53.072476677,83.568997145,42.357442051,345833,0.004038453,0.015104976,0.00840535,74.775990227,6.900396649,-0.892374064
12/06/1982,2.012302876,6.996286005,7.519929938,18.758200521,46528,-0.024090692,0.02520419,0.008067603,52.192876154,-0.04607626,-0.15119717
02/01/2020,34.145970334,49.617778571,69.713170861,115.593968911,287360,-0.00874669,0.009057293,0.013372992,46.984467966,-0.093224418,0.500831939
03/31/1993,16.108643294,11.221996229,28.661731189,13.05692442,11492,-0.001235016,0.013450751,0.023073714,42.317147504,0.185487647,-0.00145189
07/15/2009,47.759078134,48.618656788,59.287035089,50.680735259,450493,-0.011652811,0.018006637,0.008494386,53.48116465,0.985907353,-0.957310211
09/24/2024,9.540420086,105.46926905,47.540231596,161.687139306,287810,-0.004166745,0.019448461,0.012429921,41.880071464,0.441202417,2.142888136
07/06/2000,124.554893815,24.317389221,89.822944744,53.426044722,377946,-0.006884922,0.008885039,0.01259214,27.317821918,0.093087201,0.709697655
12/22/2019,25.583310124,232.206147608,61.720464385,51.209568665,173842,-0.004207877,0.02079135,0.029097032,35.918016469,0.523103707,0.972806163
06/15/2015,27.210044529,93.787290687,15.188173453,23.091490717,0,-0.006569123,0.016571494,0.016386707,76.403845108,0.20842962,-0.085795884
02/20/1994,14.259309183,15.377077412,34.294152415,5.962807656,15954,-0.002465329,0.029793494,0.017197427,91.724498034,-0.141801113,-0.234888343
04/25/2017,46.994732164,49.835849597,63.6019924,31.874698008,385042,0.004678813,0.02086044,0.016210993,29.091186264,2.474149266,2.186512514
02/05/2008,73.091322354,54.529535096,202.947031725,48.978351418,336697,0.001155871,0.011060609,0.014203217,60.455508773,-1.201606254,-1.68354814
07/05/2022,87.756663728,57.730580354,30.609639566,231.571007051,607568,-0.040266812,0.012544861,0.014441815,57.020366437,-2.240592683,1.755229485
04/05/2013,42.300764358,136.642930266,66.87195973,79.584565578,405395,-0.002112657,0.015947712,0.012270813,50.252926925,1.164464752,0.614707365
12/29/2009,42.005270363,57.900648997,162.139405792,85.438335276,333735,-0.010105602,0.008091394,0.007567294,64.796693008,0.342827632,4.467145578
08/31/1987,25.965092147,17.385826562,14.096975052,14.986415647,30949,0.000125868,0.014624732,0.01700878,31.037332204,0.201659586,-0.305143062
02/14/1989,28.125481093,20.627655459,2.77340467,16.461987168,32513,-0.000671764,0.019549114,0.008651478,48.232510905,0.220516664,-0.052506855
09/04/2000,13.196618612,28.531046762,9.196939755,8.656769907,0,-0.057249539,0.029211592,0.015183014,49.219986194,0.239352178,-0.082585843
08/05/1985,19.835346579,32.546272903,31.48039967,14.907374865,0,0.007070262,0.015205459,0.028027933,65.426374094,0.005401019,5.443928688
03/31/1997,42.88971002,40.937837845,64.395590264,45.637171634,359585,0.003990064,0.009309888,0.006004717,27.51460569,-1.084091861,0.473171873
