Date,Price
1895-03,23.77
1942-03,31.288
1861-12,17.06
1999-09,585.258
1920-04,276.887
1952-12,1175.925
2017-01,17.06
1947-12,17.06
2023-03,206.273
1941-12,17.06
1833-01,1627.968
1863-03,946.096
1955-01,37.872
1943-11,276.575
1965-12,232.039
1998-04,17.06
2010-10,256.175
2009-08,722.767
1920-09,285.529
1973-03,17.06
1967-03,17.06
1993-11,17.06
1864-06,31.123
1864-02,17.06
1961-06,32.255
2026-02,561.967
1995-11,295.951
1833-01,21.955
1960-03,439.683
1841-03,25.163
1852-10,53.106
1999-09,32.395
1945-03,82.254
1999-10,1145.919
1920-02,1707.634
2002-07,27.984
1958-12,378.613
1893-12,37.027
1851-10,17.06
1978-12,208.909
1833-01,75.8
1902-03,198.538
1882-12,213.762
1998-09,236.776
1908-07,58.29
1971-05,21.628
1923-09,17.06
1850-02,1537.341
1923-08,67.381
1833-12,192.81
2006-05,50.965
1939-06,17.06
1953-04,17.06
1887-05,103.886
1895-02,22.901
1937-02,468.966
2009-10,56.891
1989-05,17.06
1942-02,26.225
1857-10,18.413
1833-01,17.06
1981-11,124.726
1967-03,517.433
1937-12,23.248
1886-07,24.384
1977-06,17.06
2026-02,17.06
1990-10,17.06
1833-01,553.796
1833-10,74.868
1986-07,17.06
1892-11,22.77
1853-08,65.191
1840-04,17.06
1923-05,966.29
1994-01,66.459
1982-09,17.06
1910-12,303.561
2016-03,320.44
1941-01,17.06
2026-02,29.274
2026-02,1730.867
1885-10,17.06
1878-09,1505.866
1888-02,177.927
1937-07,17.06
1933-11,255.771
1985-04,232.952
2010-11,148.234
1864-03,17.06
1842-04,148.668
1928-08,333.652
1927-01,24.701
1945-01,17.06
1952-09,18.123
1979-02,27.411
1993-06,21.17
1948-10,17.06
1983-05,199.821
1909-08,27.513
1856-08,28.793
1920-07,1026.675
1833-01,26.676
1916-04,17.06
1886-06,1704.47
1972-10,54.441
1913-10,53.531
1966-11,1640.885
2019-02,45.51
1898-05,17.06
1883-06,22.885
1958-07,1164.124
1986-08,31.499
1971-01,326.007
1986-04,196.337
1956-09,17.06
1860-12,21.469
1982-10,17.06
1968-04,17.06
1878-02,69.376
1955-04,17.06
1858-11,21.824
1926-08,17.06
1871-08,17.06
1929-09,528.805
1898-07,43.541
1945-07,17.06
1958-08,17.06
1924-07,26.586
1969-07,17.06
1949-08,29.883
1934-11,18.929
1965-10,17.06
1901-08,17.06
1846-05,17.06
2017-01,64.369
1862-11,109.068
1913-06,17.06
1939-05,69.049
1893-02,17.06
1959-05,36.371
1996-05,17.06
1901-01,306.722
1976-05,17.06
1836-08,17.06
1997-07,203.589
1907-07,117.699
2026-02,17.06
1886-05,323.667
1860-06,160.715
1988-06,29.319
1872-11,874.846
1987-04,17.06
1841-09,240.019
1945-03,188.735
2009-09,55.949
2026-02,17.06
1837-09,50.219
1949-08,17.06
1999-10,901.06
1977-11,17.06
1918-10,17.06
2016-01,66.857
1944-07,1007.173
1838-06,138.523
1991-01,346.599
1954-04,17.06
1973-09,17.06
1915-02,21.054
1931-03,17.06
1839-10,587.084
1994-09,36.4
2026-02,17.06
1863-07,24.713
1935-04,70.144
1974-05,17.06
1947-04,597.713
1976-05,235.382
1999-11,325.938
1868-06,29.847
1892-01,17.06
1880-05,17.06
1876-08,39.928
1851-05,17.06
1930-11,17.06
1870-04,17.06
1982-02,780.157
1926-03,324.986
1970-05,17.06
1987-09,473.121
1901-08,17.06
1981-06,33.313
1961-06,321.245
1895-06,17.06
1881-05,17.06
1838-04,17.06
1913-06,17.06
2011-08,138.305
1833-01,175.407
1837-07,17.06
1881-12,17.06
1986-05,41.368
2000-05,1180.571
1833-01,17.06
1838-02,40.233
1962-05,17.06
1975-08,17.06
1905-03,17.06
1904-03,35.111
1911-06,56.843
1910-10,584.218
1972-04,33.164
1953-01,17.06
1928-12,35.281
1986-03,17.06
1849-04,17.06
1981-11,17.06
1979-08,48.151
1978-09,504.45
1998-08,17.06
1833-01,39.241
1860-04,31.682
2007-10,131.077
1990-01,35.868
1970-10,17.06
1955-06,17.06
1842-03,17.06
1984-12,19.002
2020-05,17.06
1867-07,17.06
2002-11,33.136
1877-07,17.06
1974-10,29.306
1833-01,284.376
1967-03,17.06
1894-01,17.06
1913-06,17.06
1902-08,97.702
1929-07,324.71
1833-01,259.181
1844-02,35.757
1844-02,137.438
2001-08,17.06
1970-01,434.444
1928-06,414.892
2012-04,74.736
1936-06,17.06
1861-10,17.06
1941-03,856.218
1860-05,434.9
1922-01,308.839
1947-06,17.06
1833-01,17.06
1833-01,563.703
1891-01,17.06
2009-03,51.375
1861-06,199.25
1927-06,17.06
1886-06,17.06
1965-02,226.341
1982-04,466.879
1986-06,36.406
1858-02,17.06
1894-02,17.06
1847-03,120.946
1888-07,103.034
1936-09,27.05
1995-08,17.06
1881-05,335.431
1866-12,271.748
1833-01,17.06
1963-10,309.732
1963-08,17.06
1947-06,17.06
1916-06,476.006
1894-06,416.517
1851-03,234.547
1961-05,1367.993
1991-07,61.753
2002-09,17.06
1968-09,1891.367
1910-01,26.097
1950-05,291.215
1916-11,17.06
1919-11,19.607
1964-10,17.06
1911-10,17.06
1872-06,1738.744
2020-05,156.933
1914-04,45.275
1964-11,169.326
1877-01,699.115
1931-06,17.06
1965-06,17.06
1849-12,139.679
1948-06,17.06
2026-02,30.921
1999-06,17.06
1974-03,50.025
1930-02,26.993
1835-09,17.06
1920-10,2356.739
1833-01,39.492
1833-01,27.669
1888-11,17.06
2020-02,17.06
1991-04,32.984
1934-10,17.06
2005-07,17.06
1921-01,17.06
1910-03,17.06
1987-07,95.572
1986-09,17.06
1872-05,35.713
2023-07,69.104
1923-07,17.06
1924-12,17.06
1928-12,17.06
1853-08,18.809
1841-04,34.306
1833-01,37.508
1885-01,239.236
1970-05,17.06
1928-01,17.06
1864-10,36.847
1926-09,32.481
1864-11,17.06
1944-05,17.06
1874-01,17.06
1998-05,80.229
1866-08,77.777
1980-08,549.456
1976-09,434.994
1859-08,33.416
1891-06,344.322
1959-10,48.885
1838-04,17.06
1927-05,264.428
1893-04,17.06
1984-10,17.06
1847-01,17.06
2007-09,17.06
1950-06,45.153
1953-12,1558.933
1891-06,58.757
1868-07,254.831
2012-01,31.513
1982-03,25.683
2019-04,41.515
1970-12,29.186
2016-09,176.2
1921-08,23.207
1902-02,17.06
1863-04,56.63
1835-03,577.446
1869-07,585.883
1913-02,80.813
1914-08,25.102
1966-04,23.611
1835-02,17.154
1874-12,69.652
1977-09,17.06
1839-01,17.06
1936-01,17.06
1984-04,638.402
1987-12,21.126
1952-08,261.861
1991-12,17.06
1897-11,17.06
1863-06,451.081
1990-07,550.85
1918-03,30.185
1974-06,274.324
2026-02,38.087
1860-11,17.06
1968-01,19.044
1932-11,172.769
1833-01,17.06
1981-03,150.503
1870-12,17.06
1845-02,209.054
1890-04,17.06
1833-01,268.106
1901-11,409.788
1976-10,17.06
1984-05,17.06
1983-04,26.994
1896-09,27.384
1989-11,218.299
1856-01,574.92
1944-11,17.06
1860-10,1524.686
1950-11,27.419
1925-09,40.655
1833-01,46.417
1897-11,17.06
1896-12,25.007
1852-08,17.06
2026-02,45.554
2015-01,17.06
1999-01,297.67
1989-09,434.249
1997-03,17.06
1871-02,192.399
1866-11,37.707
1847-10,17.06
1884-10,252.358
1892-09,235.99
1976-06,38.393
1922-03,340.709
1960-02,24.5
2026-02,20.316
2026-02,22.026
1954-04,17.06
2026-02,17.06
2026-02,458.578
1904-11,61.624
1908-06,17.06
1833-01,46.47
1966-07,150.875
2026-02,62.117
1991-10,52.332
1873-10,17.06
2026-02,17.06
1843-10,17.06
2017-10,17.06
1833-01,17.06
1833-01,53.051
1999-05,17.06
1848-03,17.06
1994-07,404.607
1930-06,63.354
2004-01,396.407
1868-08,23.065
1984-11,17.06
1935-05,732.118
1940-04,17.06
2026-02,17.06
2026-02,17.06
1866-08,17.06
1904-03,17.06
1995-07,17.06
1973-03,17.06
1969-05,17.06
1996-11,270.938
1961-01,365.29
1885-12,180.992
1848-03,65.321
1833-01,17.06
1867-08,22.782
1972-11,17.06
1935-03,41.445
1983-07,636.718
1972-11,210.794
1885-10,17.06
1947-01,17.06
1950-10,588.975
1868-03,43.267
1930-01,17.06
1937-09,17.06
1915-11,177.946
1908-07,27.005
1833-01,61.067
1903-07,424.346
1914-10,17.06
1953-09,316.035
1877-05,235.184
1932-03,261.644
1842-06,17.06
1897-06,25.867
1916-07,17.06
1936-08,27.805
2026-02,17.06
1896-10,2109.666
2018-11,266.194
1891-03,314.57
2017-03,17.06
1946-02,41.082
1833-01,17.06
2026-02,17.06
1981-11,17.06
1834-09,64.207
1848-11,587.108
1916-04,51.489
1921-05,602.014
1870-07,167.394
1833-01,230.955
1851-08,34.615
1979-01,17.06
1839-12,235.518
1949-07,17.06
1935-10,616.746
1924-10,19.985
1967-10,466.867
1906-01,290.724
1948-08,5019.97
1948-05,17.06
1981-09,17.06
1934-12,17.06
1942-11,35.428
1981-11,67.443
1879-01,17.06
1975-03,17.06
1907-02,270.786
1833-01,17.06
1973-02,233.232
1962-09,17.06
1964-08,17.06
2026-02,17.06
1842-08,17.06
1869-08,40.147
2026-02,330.412
1854-03,17.06
1914-02,41.964
1833-01,187.195
2004-12,29.166
1929-07,17.06
1875-10,17.06
1872-07,635.743
1939-10,180.266
1978-05,139.782
1967-01,760.151
1911-01,17.25
1999-11,17.779
2007-09,424.445
1944-02,32.629
1874-01,24.39
2026-02,36.772
1982-04,17.06
1952-02,281.226
2026-02,17.06
1953-02,399.917
1958-07,58.511
2010-05,17.06
1999-07,17.06
1962-07,22.574
1938-09,125.649
2024-03,30.185
1931-10,17.06
1998-07,17.06
1843-08,41.487
1978-05,17.06
1945-08,295.974
1961-06,397.086
1867-05,179.577
2026-02,17.06
1846-05,36.008
1958-08,17.06
1960-02,23.847
1915-09,99.392
2014-01,17.06
1928-01,812.109
1835-07,17.06
1982-01,371.548
1982-02,17.06
1905-11,463.311
1873-08,85.166
1888-03,522.473
1970-02,26.069
1931-10,28.373
1885-04,17.06
1998-04,117.95
1917-02,17.06
1944-04,316.362
2017-05,23.669
1992-09,17.06
1871-09,17.06
1873-02,17.06
1849-07,17.06
1993-01,78.5
1855-02,17.06
1885-05,17.06
1979-10,541.93
1873-03,59.504
2026-02,52.084
2014-09,166.837
1940-03,17.06
1870-11,206.709
1974-10,426.617
1838-11,17.06
2000-10,17.06
2005-07,17.06
1981-07,147.518
1962-03,389.994
1872-07,17.06
1849-04,17.06
1888-12,46.235
1905-01,17.06
1863-06,42.978
1833-01,108.003
1833-01,17.06
1984-05,264.983
1916-05,50.38
2025-10,17.06
1847-12,17.06
1895-03,359.278
1978-08,360.16
1905-11,26.565
1937-06,25.297
1969-05,29.797
1846-08,17.06
1842-09,19.291
1954-06,17.06
2005-02,296.903
1969-11,17.06
1871-04,378.805
2022-03,76.554
1833-01,166.133
1843-05,17.06
1833-01,278.842
1992-01,20.578
1924-07,459.965
1849-02,44.236
1983-03,397.512
2023-11,17.06
1853-10,449.003
1834-12,323.191
1937-08,589.143
1847-12,17.06
1996-01,279.662
1879-04,17.06
1925-08,17.06
1908-01,380.746
1997-10,316.959
1833-01,17.06
1922-03,620.222
2012-05,17.06
1898-05,278.246
1833-01,313.48
1840-05,17.06
1878-08,41.188
1963-10,17.06
1981-07,143.205
1842-10,20.688
1833-01,17.06
1932-08,476.11
1833-01,17.06
1978-08,261.304
1842-12,295.608
1833-01,207.562
2000-02,343.491
2026-02,550.641
1855-02,17.06
1945-08,27.562
1953-06,340.611
1833-11,17.06
1891-05,81.978
1847-08,1659.659
1939-07,17.06
2007-06,578.385
1999-03,17.687
1935-05,56.983
1939-01,63.624
1854-06,311.218
1931-12,17.06
1879-04,136.266
1965-02,736.428
1913-01,196.359
1985-06,130.74
1844-03,17.06
1880-02,32.822
1943-07,17.06
1916-12,17.06
1948-06,17.06
2013-03,17.936
1875-09,32.08
1833-01,35.725
1927-04,17.06
1833-01,17.06
1911-09,17.06
2015-06,17.06
1919-11,369.004
1912-11,1354.079
1886-11,1508.523
1875-12,17.06
1878-04,17.06
2026-02,209.936
1898-12,1767.848
1884-09,248.146
1946-02,1386.476
1842-03,1591.832
1928-10,17.06
1985-03,31.315
1918-04,17.06
1972-08,224.423
1865-08,47.614
1915-04,17.06
1839-04,336.569
1879-05,41.023
1961-04,263.685
1895-07,17.06
1862-06,17.06
2013-08,17.06
1892-02,2011.587
1953-10,122.291
1905-09,17.06
1908-12,34.84
1961-01,96.671
1918-01,257.172
1833-01,519.662
1919-08,17.06
2026-02,194.327
2011-01,365.893
1963-08,17.06
2005-06,322.532
2020-11,17.06
2024-12,19.461
2001-08,185.463
1868-07,17.06
1946-01,22.494
1957-06,17.06
1938-06,26.489
1833-01,1395.86
1947-06,302.496
1914-05,37.712
1833-01,17.06
1924-09,17.06
1920-12,23.712
1833-01,664.667
1946-06,135.886
1943-07,317.544
1909-11,17.549
2026-02,17.06
1850-08,17.06
1963-06,71.798
1870-03,17.06
1937-07,31.417
1881-10,185.792
1894-06,17.06
1893-02,420.868
1969-11,17.06
2003-12,91.436
1888-12,17.06
1944-05,17.06
1982-06,1279.726
1900-03,49.11
1979-01,514.007
1866-01,17.06
1880-04,313.929
1862-05,20.266
1933-10,532.305
1958-12,17.06
1962-10,36.078
1864-01,17.06
1850-06,1189.929
1833-01,391.45
1888-01,58.765
1927-11,18.696
1886-11,413.004
1850-09,932.002
1985-01,31.167
1886-07,155.951
2026-02,216.722
1907-01,17.06
1866-11,323.313
1850-06,17.06
1992-05,36.357
1864-11,363.087
2026-02,21.93
1977-05,17.06
1868-07,554.006
1926-12,26.743
1976-07,17.06
2011-05,17.06
1947-07,17.06
2017-06,175.945
1963-06,476.046
1998-10,17.06
1988-05,17.06
1917-10,36.842
1833-01,17.06
1926-11,556.989
2008-03,51.047
2020-07,838.347
1850-08,17.06
1956-05,17.06
1833-07,17.06
1900-11,17.06
1894-05,19.32
1993-09,17.06
1849-07,363.72
1833-01,17.06
1874-08,17.06
1872-06,17.06
1967-12,17.06
1910-08,17.06
1845-07,17.06
2000-07,46.413
1854-06,17.06
1962-02,71.357
1989-01,194.256
1935-07,17.06
1938-04,185.223
2006-01,205.344
1854-01,111.39
1903-11,255.035
1931-05,27.851
2012-07,17.06
1926-07,17.06
1860-01,150.312
2012-01,32.568
1981-08,368.908
1864-04,32.136
1883-09,17.06
1893-08,1208.172
1970-07,248.355
1922-03,440.685
1924-12,17.06
1982-05,1140.392
1864-12,406.458
1898-01,55.362
1886-07,17.06
1906-08,57.808
1991-02,17.06
2019-03,147.051
1917-03,42.542
2001-03,551.762
1949-12,1898.924
1940-12,17.06
1942-06,17.06
1984-08,17.06
1880-11,401.457
1905-06,238.626
1960-05,125.854
1913-12,17.06
1870-07,482.399
1997-09,24.092
1978-03,17.06
1930-10,780.93
2020-06,17.06
1964-06,255.925
1933-10,17.06
1981-02,34.94
1859-10,141.497
1978-02,17.06
1942-11,17.06
1979-08,683.509
1982-08,264.085
1996-03,17.06
1904-08,43.218
1938-01,17.06
1889-06,54.298
1975-10,281.173
1985-03,436.465
1895-04,507.106
1938-11,1840.376
1999-04,17.06
1908-06,17.06
2022-11,17.06
1867-12,244.943
1967-12,17.06
1902-07,17.06
1972-08,17.06
2013-10,302.897
1923-10,17.06
1882-10,288.802
1947-04,17.06
1912-12,17.06
1952-08,17.06
2004-11,391.199
1889-11,90.362
1905-06,20.811
1990-03,80.242
1858-04,41.023
1855-12,17.06
1902-03,17.06
1837-08,17.06
1833-01,118.807
1915-01,265.497
2015-07,170.77
1947-06,17.06
1903-06,351.707
1845-12,33.295
1949-10,458.899
1931-03,17.06
2026-02,17.06
1833-01,68.211
1929-07,17.06
1898-06,301.154
2026-02,17.06
1984-05,17.06
2010-06,37.103
1833-01,382.789
1998-05,64.116
1956-07,126.73
1882-02,17.06
1983-03,17.06
2007-03,36.524
1941-10,17.06
1880-04,17.06
1915-05,52.202
1963-10,440.112
1833-01,232.925
1879-05,515.048
1897-08,17.06
1895-11,263.329
2013-02,1097.404
1948-11,325.288
2006-07,17.06
2026-02,4413.998
1837-04,56.709
1935-03,58.27
1833-01,2165.943
1978-04,17.06
2023-12,294.327
1975-06,657.29
1862-03,17.06
1929-12,467.451
1994-10,210.913
1970-01,138.167
1961-07,526.326
1915-05,403.212
1881-11,37.372
1935-10,51.481
1921-10,26.758
1959-11,60.99
1972-08,209.244
1981-02,245.957
1920-08,27.484
1941-05,143.342
1960-05,185.389
1905-01,17.424
2026-02,17.06
1954-12,86.322
2009-03,62.402
1961-09,53.577
2003-08,233.901
1833-01,200.61
2022-08,17.06
1874-10,17.06
1988-05,34.904
1976-06,17.06
1946-09,17.06
1891-07,507.856
1833-01,151.118
1939-06,895.827
2026-02,17.06
1982-06,18.191
1866-09,17.06
1970-02,17.06
1847-05,47.007
2007-04,32.41
1962-02,269.201
1833-01,17.06
1987-04,360.036
1925-08,330.267
2004-07,17.06
1950-03,319.722
2006-10,282.042
1848-07,232.92
2020-11,17.06
1913-03,29.176
1919-09,17.06
1915-07,21.794
2011-08,900.778
1847-08,266.945
1941-02,21.252
2026-02,17.06
2002-12,190.63
1863-08,377.956
1860-06,18.714
1965-06,17.06
1833-01,24.396
1904-07,1558.045
1857-07,191.589
1896-05,17.06
1912-05,400.352
1852-02,17.06
1930-07,17.06
1909-11,110.432
1912-10,17.06
1926-11,17.06
1991-05,598.806
1833-01,17.06
1917-09,288.21
1833-03,17.06
1943-09,17.06
1931-09,17.06
1893-11,17.06
1896-03,17.06
1956-04,17.06
1899-07,337.092
1943-07,130.123
1833-01,319.922
1958-09,17.06
2022-09,296.354
1909-08,17.06
1870-10,17.06
1960-01,60.897
1898-10,149.348
1833-01,323.905
1872-07,261.831
1945-01,599.98
1932-11,17.06
1846-12,360.252
2022-01,17.06
1910-06,31.592
1870-04,48.2
1900-10,18.183
1959-08,231.525
1890-03,17.06
1889-11,275.787
1855-04,17.06
1833-01,17.06
1987-08,121.257
1842-12,18.24
1995-07,315.65
1911-01,59.01
1883-12,539.921
1955-08,234.023
1927-04,17.06
2007-11,1321.579
1914-01,17.06
1872-10,17.06
1894-05,992.578
1954-02,397.566
1906-12,442.687
2025-09,44.742
1996-06,17.06
1989-03,17.06
2002-05,38.149
1964-09,72.338
1986-08,395.259
1913-05,64.627
1890-06,355.653
1964-08,17.06
2026-02,17.06
1885-09,28.071
1905-01,17.06
1920-03,26.037
1861-10,471.118
1937-04,22.483
2006-09,1073.656
1954-01,1424.074
1912-05,308.6
1898-05,38.769
1926-07,46.471
1833-01,458.964
1862-03,763.62
1841-04,17.06
1991-12,17.06
1926-03,17.06
2002-04,17.06
1928-03,43.88
1981-01,464.702
1851-06,17.06
1850-09,301.599
1833-01,811.358
1881-05,17.06
1902-03,598.468
1961-03,17.06
1833-01,207.74
1972-06,180.926
1885-03,64.632
1843-02,43.518
1833-01,32.265
1833-01,23.082
1911-11,17.06
1991-06,21.478
1983-09,41.096
1925-09,1948.651
1873-01,179.856
1943-07,227.512
1874-04,17.06
1966-02,17.06
1992-03,17.06
1981-06,17.06
1970-08,357.262
1972-08,379.273
1925-06,39.589
1833-01,17.738
1862-09,17.06
1949-06,17.06
1833-01,57.556
1897-09,26.93
1938-01,924.625
1921-04,17.06
1927-05,17.06
1994-04,17.06
1983-11,54.552
1952-03,357.563
1983-04,17.06
1833-01,74.646
2003-04,229.405
1973-06,17.06
1975-07,1656.832
1977-02,61.051
1879-01,17.06
1929-06,54.989
1959-09,2134.883
1913-12,17.06
1934-08,28.995
1988-01,17.06
1973-08,17.06
1833-01,17.06
1959-01,17.06
1901-10,194.753
1844-10,17.06
2012-12,17.06
1862-10,39.346
1848-09,708.449
1923-03,17.06
2008-05,17.06
1979-01,1739.322
1995-12,2022.133
1938-12,517.411
2017-01,249.441
1852-09,345.25
2026-02,203.655
2026-02,341.047
1909-08,142.038
1947-03,17.06
1833-01,311.613
1932-06,17.06
2002-08,38.285
1953-09,17.06
1997-02,286.153
1869-06,23.851
1911-07,1119.852
1887-10,17.06
1855-02,17.06
1833-01,188.867
1873-03,568.792
1887-10,17.06
1965-03,219.987
1881-03,33.004
1913-11,69.517
1924-01,516.228
1982-11,17.06
2026-02,32.683
1963-09,17.06
1923-08,17.06
1954-05,17.06
1958-11,17.06
1914-06,34.107
1920-03,17.06
1838-03,409.974
1947-08,463.211
1901-08,17.06
1932-04,161.306
1845-08,488.104
1987-12,17.06
1955-05,17.06
1992-10,514.728
1894-07,54.13
1893-10,17.06
1874-07,17.06
2003-07,938.11
1847-08,17.06
1859-04,31.304
1999-11,37.395
1946-10,17.06
2000-02,86.917
2005-05,323.011
1968-09,17.06
1838-05,29.697
1951-10,17.06
1969-07,17.06
1930-01,1815.762
1996-09,17.06
1959-02,17.06
1945-04,525.139
1878-02,17.06
1980-12,269.766
2006-04,17.06
1979-12,448.819
1882-11,17.06
1918-05,17.512
1977-05,17.06
1907-04,40.366
1982-05,379.018
2026-02,17.06
1960-04,26.008
1833-01,65.411
1998-06,17.919
1900-11,51.742
2004-12,17.06
1883-04,436.955
1883-11,17.06
2013-06,132.195
1865-09,43.301
1895-06,80.359
1833-01,115.908
1891-09,17.06
1945-05,17.06
1833-01,17.06
1868-07,191.59
1915-06,17.06
1954-02,65.838
1966-04,69.188
1937-08,476.668
1911-09,26.245
1941-10,20.738
1857-03,176.178
1945-11,154.441
1860-09,227.707
1981-01,169.559
1941-09,26.943
1853-07,582.053
1949-03,392.891
1987-06,17.06
1966-01,947.61
1976-10,346.81
1998-12,18.333
1876-05,17.06
1924-06,34.983
1985-04,40.162
1895-10,17.06
1870-12,17.06
1992-11,17.06
1957-01,415.697
1940-06,288.279
2001-05,404.248
1848-10,345.786
1854-05,281.33
1938-07,36.932
1948-01,17.06
1855-05,17.06
1936-09,17.06
1885-06,17.06
1943-02,44.63
1987-09,17.06
1919-07,215.386
1845-04,176.863
1862-08,17.06
1949-04,426.709
1917-05,21.359
2000-03,457.78
1963-10,365.34
1991-03,400.753
1914-10,39.935
1892-04,17.06
1865-02,241.584
1929-04,17.06
1864-08,17.06
2008-12,140.179
1963-03,269.88
1962-09,17.06
1858-05,679.413
1902-07,17.06
1928-03,630.134
1873-05,40.752
2002-11,17.06
1993-07,901.929
1900-09,41.691
2023-12,349.868
1914-09,818.652
1989-07,17.06
1868-09,313.992
1939-09,204.737
2026-02,31.761
1940-03,903.312
1996-10,622.144
2014-12,21.735
1833-01,1082.21
1868-08,17.06
1921-11,17.06
1944-10,17.06
1833-01,17.06
2004-06,35.398
2026-02,33.94
1859-07,254.414
1977-04,17.06
1870-03,17.06
2012-08,17.06
1990-04,22.648
1852-05,1347.099
1971-06,17.06
1837-01,17.06
1838-11,48.258
2022-06,30.055
1951-09,48.405
1857-10,1215.806
1833-01,2177.111
1926-08,272.801
1833-01,17.06
1845-05,148.628
1903-05,183.602
1966-08,150.504
1920-08,167.047
1922-01,462.618
2025-12,45.22
1977-08,441.424
1862-10,17.06
1900-09,187.854
1949-06,47.31
2018-09,17.06
1969-08,281.622
1976-01,440.073
2023-01,17.06
1996-03,53.118
1935-11,294.286
1848-12,1421.332
2003-11,345.002
1981-10,57.941
1953-02,371.2
2026-02,17.06
2013-12,17.06
2010-08,17.06
1929-01,1876.423
1905-01,17.06
2026-01,17.06
1974-04,17.06
1929-11,17.06
2006-12,17.06
1859-01,188.843
1833-01,65.355
1927-04,17.06
1993-04,37.862
1913-12,345.05
2026-02,241.277
1933-05,236.526
1893-02,266.845
1890-02,533.382
1948-03,1389.084
1926-09,468.692
1986-04,1027.434
2001-11,173.199
1888-05,336.224
1964-09,36.347
1950-10,48.537
1905-06,1952.118
1847-10,87.821
1948-07,31.148
1924-05,1762.953
1848-11,17.06
2015-07,17.06
2008-09,17.06
1997-09,17.06
2021-09,227.657
1988-06,62.757
1843-03,2218.998
1962-01,457.666
1938-02,19.225
1978-06,17.06
1979-09,375.987
1890-08,162.965
1890-10,397.85
1876-02,17.06
1994-07,52.26
1900-04,679.635
1979-07,1322.357
2009-01,17.06
1833-01,35.713
2002-08,119.965
1838-08,23.867
1987-03,48.062
1968-06,577.702
1912-03,37.688
1977-09,17.06
1864-01,42.633
1990-03,26.136
1862-02,22.649
1919-11,17.06
1833-01,169.408
1833-01,44.698
1844-06,146.573
1920-02,406.72
1846-10,17.06
1873-01,17.06
1997-11,17.06
1845-07,463.61
2014-01,50.11
1997-07,17.06
1969-03,1419.358
1867-09,17.06
1973-02,49.318
1953-10,117.03
1875-07,711.761
1934-09,359.233
1902-06,371.463
1925-09,40.865
1965-04,142.058
1833-01,1628.037
1913-02,17.06
2020-07,391.234
1893-02,289.964
1996-04,363.972
1863-08,740.293
1841-08,1062.285
1833-01,17.06
1989-08,86.633
1915-11,34.466
2025-07,390.152
1904-04,17.06
1928-10,17.06
1927-04,22.832
2016-11,42.465
1960-01,106.917
1923-12,17.06
1833-01,45.662
1886-10,17.06
2022-12,366.143
1833-01,17.06
1833-01,873.026
1965-08,22.056
1833-01,17.06
1902-12,40.447
1979-01,328.584
1986-08,71.75
1912-08,17.06
1899-12,476.969
1907-08,17.06
1851-12,17.06
1994-08,1830.728
1916-05,151.985
1932-04,17.06
1844-01,62.789
1885-12,54.448
1855-02,343.479
2026-02,17.06
1878-04,22.103
1924-03,17.06
