Close,High,Low,Open,Volume,Return,Volatility_10,Volatility_30,RSI
55.876504063,52.940249708,2.743213796,86.127135387,24268,0.035943443,0.067683156,0.011050273,33.487139229
90.466437839,88.124356925,69.530974713,75.695498175,18734,0.004018828,0.009171549,0.030094892,17.81767364
29.304756628,59.201065397,29.388226877,121.86538918,34791,-0.013068234,0.030046729,0.022509401,72.636213868
2.012302876,22.299836346,12.027749427,110.35927347,55485,0.000986982,0.011860935,0.011879185,73.302287255
34.860068299,99.229735945,104.336263187,15.484664463,49752,0.019185522,0.008310339,0.020434438,41.181336473
191.129604039,16.620120017,20.575866033,10.614158838,31857,-0.006464865,0.015185292,0.015047589,32.954559671
48.724851451,54.117969183,2.012302876,236.301650757,27876,0.017138391,0.016012385,0.012966302,17.559664657
11.298423574,3.045100766,14.81656932,3.227758151,141506,-0.03049924,0.012476749,0.016119288,47.409845067
77.068671628,51.031425746,23.495844819,51.38296573,0,0.035843326,0.027609042,0.036220439,73.409306785
84.658966549,4.803687507,12.718724853,64.778406566,112263,-0.010193231,0.009135961,0.013188685,33.275839225
6.689573802,41.060648922,24.84836008,56.881371347,30267,0.021738032,0.017199264,0.010231585,29.940592147
19.591813502,31.992591226,11.000812698,84.24625079,3604,-0.011930392,0.016262696,0.006418737,37.676630684
31.829718874,38.257751882,37.681255193,74.421856724,39701,0.028983069,0.012295457,0.010482908,47.391205339
68.086501995,12.848046675,95.353929744,60.122787781,10194,0.017184122,0.007614198,0.045093794,85.721639416
45.776549181,201.765018615,2.012302876,30.013415102,818894,-0.011955108,0.025151184,0.032181509,18.695853789
3.477418622,28.707738576,34.481758239,170.090824884,314726,-0.009052049,0.007348326,0.044337467,56.251321158
35.470543179,48.775735139,3.460763091,41.425996966,71443,-0.003529812,0.016144825,0.03094838,68.836516566
113.623681654,120.624471881,85.148901425,47.600843949,27134,-0.008459766,0.010911035,0.021395443,29.402283319
31.035728699,54.347035815,2.012302876,54.936529366,150489,-0.014141358,0.004855738,0.014570256,41.401142097
40.969619457,30.562970553,2.012302876,34.410523976,27621,0.008044215,0.026121778,0.01271403,83.052834132
103.369208729,78.793970245,62.861554299,3.582901149,4003,-0.001705842,0.019452301,0.043604804,66.651072089
49.56656406,62.227363269,151.535639431,5.965481518,8324,0.009734182,0.037406708,0.01538972,30.189253117
48.282762061,17.74913208,2.113542594,41.552628009,41425,-0.018670832,0.011942259,0.026703075,75.400909045
2.012302876,77.496786664,17.592484467,125.915261642,185302,0.011941094,0.011872057,0.004713978,78.715512121
57.748772367,88.745830961,97.40510279,19.005659717,0,0.017686783,0.021970065,0.025293802,27.996748794
12.305775739,20.868968756,34.931480749,78.673066387,27880,-0.038737541,0.012157908,0.019887121,48.916217355
160.452970517,52.094129358,11.151328582,39.936499274,60192,0.033294862,0.011909896,0.013487384,62.309322396
180.290800255,119.388589032,22.17943324,28.403475534,0,0.011443718,0.00282505,0.035976036,66.039685936
30.679357635,36.402035306,87.845017675,82.92230983,1089739,0.010569091,0.020153456,0.020326896,62.228389464
69.622438067,61.162618068,44.858211613,202.931747661,811060,-0.015646671,0.022768381,0.00700415,57.691190446
33.790363505,45.65189846,2.012302876,31.319296993,15055,0.02132981,0.012402538,0.009261698,75.145981338
2.012302876,15.404022442,37.831735647,37.296491525,19844,0.078718318,0.013450148,0.045201736,33.141823824
39.282923382,54.588400351,107.027098437,38.030952735,575627,0.005710759,0.014922215,0.011192119,65.229212969
93.348099766,58.438670586,15.475581274,105.724475092,0,0.011236692,0.011117219,0.035855457,74.189949792
19.489707718,86.816756758,25.880605241,7.362640201,1666510,0.007541144,0.012446763,0.03558756,57.663421373
124.827842134,62.730105938,57.654650476,105.570986831,24806,0.00452724,0.040249332,0.009317933,44.994856574
38.257295515,66.282883005,22.511079758,17.269736119,21932,0.002471774,0.01316955,0.027402899,68.176660438
34.434952001,42.320272132,198.188070795,38.136224564,192469,0.02093519,0.017290558,0.012963036,75.201115316
8.444308738,39.897338301,11.809589493,51.161517494,365304,-0.006836629,0.002690204,0.021869826,19.975282182
46.401872361,90.78540186,99.79756147,39.89279497,435451,0.014351287,0.010644772,0.024486004,81.410893463
106.097013988,52.518144009,12.014880496,61.68908006,234929,-0.007519007,0.012339322,0.010711359,66.595140235
48.474551901,35.016566001,5.410042989,3.424444738,0,0.024607337,0.015346316,0.012596821,26.177506501
168.626434161,40.086359878,44.226153938,246.9600067,46292,0.027433136,0.003107164,0.01247768,56.985129068
42.414140039,4.83963071,141.29271498,82.705955129,27223,0.007042466,0.005829289,0.048209698,83.426168286
2.012302876,91.617553345,29.708041898,206.870802093,1416280,-0.004983136,0.054539858,0.008252765,14.846783328
17.233282015,12.962386537,15.089741054,55.788670415,1647452,0.128701595,0.044627426,0.055455467,46.978379159
159.322433011,45.148775206,55.931725407,40.898167332,24870,0.044732768,0.01982219,0.05060184,30.266871756
2.012302876,55.456750295,98.539586418,29.056422225,0,0.007888636,0.016181999,0.036301923,100.0
57.387193114,40.227188961,52.518403357,101.328616152,286,0.043661328,0.009168299,0.015463238,19.063978317
22.068873975,187.512239904,23.144944046,175.715664073,34636,0.071273627,0.025405237,0.008147934,63.09407488
31.313557901,15.674247864,108.02671375,65.224327577,9590,-0.013566389,0.036614635,0.017100323,34.590234094
25.29961235,58.812022158,2.903830072,70.344175356,0,0.002322886,0.009846129,0.018314772,30.085248318
7.789574174,33.501335197,5.602229034,157.312759597,3708,0.00892002,0.016718181,0.013757892,51.369206608
14.561567572,4.800024329,105.612510967,34.403689863,36982,-0.002018523,0.011376657,0.026379526,55.440149108
17.646317554,46.46459524,71.918361787,3.012432161,23028,-0.023061616,0.036926623,0.004713978,39.664761919
23.387577558,48.720386453,115.201143067,7.388538633,419891,-0.004543519,0.016376801,0.00562189,60.708395382
44.48154294,29.236422493,5.183835555,2.164685057,0,0.003590684,0.014704732,0.01796965,44.928223891
7.439534554,2.027781963,21.745295676,108.845580384,0,-0.022944026,0.002690204,0.030759958,50.576383502
12.448909854,26.283353844,34.005316117,6.143415318,1513200,0.010139472,0.013338858,0.020028922,75.602150249
64.702592908,22.957497332,2.012302876,27.642570615,47641,-0.018255604,0.007515951,0.016246905,45.979223692
43.507197695,40.988100987,74.426867747,33.349298981,22747,0.017128597,0.010904446,0.011530158,45.665318894
51.951632325,24.15305235,39.292747279,149.536421884,474422,0.001656585,0.012497472,0.006952841,56.121654199
37.727084116,14.596622985,2.012302876,120.119957772,641187,0.10260673,0.011822261,0.031954366,74.617152506
20.491576644,81.279362498,28.602570697,156.506132878,726205,0.01680747,0.014816562,0.010253649,47.572675167
74.696868767,181.674289925,6.190151443,142.836424545,0,0.19354864,0.037849551,0.004799888,26.105514846
132.478893778,92.327166059,19.472064682,92.411090197,65655,0.00107958,0.018445828,0.019768684,67.69811025
42.032481008,41.985322565,245.8699951,70.598243308,19640,-0.005339529,0.05557241,0.010477735,55.290180316
40.485308409,2.462723818,5.254616034,2.020042181,193763,0.082027536,0.004271755,0.024608577,78.88113141
50.998735431,19.736161207,13.440010558,40.459215965,1561382,0.006908093,0.023559241,0.00966148,31.777715602
37.970015146,144.88241106,96.881604691,55.837249515,39608,-0.00303398,0.014411573,0.013578782,47.522827914
48.815486664,87.042222751,52.931518782,56.441065712,0,-0.003242309,0.010510985,0.007975116,36.937519577
6.477194171,2.027781963,100.698357891,103.750379831,45666,0.00990541,0.009419032,0.005504866,37.059454975
29.441256464,61.141161073,20.611063176,37.606457615,368804,0.016330498,0.059688831,0.034297518,45.008653237
38.622532113,6.581706631,2.012302876,47.819414929,40011,0.017128852,0.044453177,0.004713978,20.561580985
125.395778208,61.576646627,13.402074121,23.880451484,26657,0.023463954,0.009946683,0.013595394,37.837610304
61.897327641,131.469041646,91.639677224,23.932420159,368244,-0.006712154,0.006875637,0.043426152,49.120413493
92.89957904,37.352985409,61.370290087,246.797586261,450587,-0.022881063,0.039163124,0.014166975,34.194699261
10.24946968,29.302011317,42.212021732,37.016855667,39654,0.016203856,0.009257966,0.009269732,61.978920523
45.306362708,6.860593306,14.662464085,14.002392651,32469,0.007841876,0.028089875,0.020518969,39.816323293
46.003883619,63.21857565,5.244023028,59.284397146,193408,-0.023596501,0.034242753,0.045472546,82.525627624
6.934421427,63.31932185,105.607935128,229.723010859,136598,-0.074303089,0.034510984,0.028562767,69.65298433
33.4728037,2.851664715,45.553685641,40.242680063,31132,0.003675929,0.01250044,0.022781482,53.595326364
33.878772212,31.45783557,22.288527866,11.865834707,9646,-0.00905221,0.051816907,0.01139182,79.983590219
5.919043488,23.737861789,34.177323637,44.13774683,46210,0.013519601,0.015461363,0.018919644,20.992445146
218.035673064,54.773480942,109.579528169,24.846087386,0,0.012791097,0.012231559,0.021825064,27.484143336
30.848296961,4.622798637,42.3883849,155.608345,23106,0.004640021,0.010184104,0.059556561,90.017534686
77.733041001,104.038098252,22.485636357,132.584230762,31286,0.016625378,0.01402394,0.020241365,41.735395982
52.364561851,131.329747362,231.98688273,31.650153049,11138,-0.016018803,0.009177995,0.049525864,59.01484343
248.2899933,31.287912167,11.328025563,35.569756135,131533,0.002229795,0.011006482,0.010339698,45.852536191
27.947709901,57.189325342,190.556089585,86.653044321,31670,0.024348681,0.012742715,0.024576799,45.620631188
163.399003991,7.000568806,55.872761356,103.720519255,814837,-0.005621835,0.041771238,0.014816197,35.718192477
37.131091459,116.192588928,7.310689942,97.379019053,0,-0.006480783,0.011976461,0.008269854,50.752323063
2.742494783,33.22411951,173.45231896,79.28469156,26780,0.023434983,0.009023866,0.01485436,23.567155267
2.012302876,31.007248667,65.976845804,11.386440608,38563,0.029487094,0.00676179,0.016668574,43.039508451
34.87114022,54.789606406,96.90321389,52.199802012,272338,0.010870619,0.013827483,0.021868288,50.994272116
137.497794042,26.328683491,27.710657112,59.073269613,0,0.069663033,0.01796202,0.006384776,13.412038178
18.889807058,14.920531885,2.012302876,91.293151166,675463,0.004998619,0.03244476,0.016286069,67.357266216
52.620600386,60.05294784,44.580990694,144.542200661,139345,0.001634393,0.022327296,0.009050989,40.157667796
81.599452686,51.937808676,34.831995656,46.333968745,18247,0.018491557,0.048754644,0.012797019,79.132512206
147.729907388,2.957903512,15.148679796,128.059163498,88444,0.110157983,0.01181045,0.025119385,65.710144999
160.914339125,60.466621586,151.362561118,4.768657606,184367,-0.03001366,0.026862055,0.017530932,74.106936204
6.758978271,29.786611216,2.012302876,60.868021203,9096,0.002106011,0.011708055,0.006467114,37.528689931
42.535978857,34.9631478,70.955960245,68.352201889,174901,-0.012267728,0.026554367,0.012280744,56.052325114
9.590987336,76.505272356,25.930058848,57.628153106,567795,0.00364361,0.005842252,0.005492533,52.043250511
41.97927548,47.678845462,57.404156252,13.520451416,45230,0.010650175,0.030242122,0.009869328,60.094703975
2.012302876,13.52770038,19.287785568,105.968093362,0,0.01354617,0.035304926,0.022239204,33.820641275
17.757935886,189.175040319,50.998647898,31.069407801,1881792,-0.003861678,0.037241219,0.055828924,62.302005498
45.929401997,15.062472583,29.302423248,2.020042181,28635,0.015022137,0.029286106,0.016048369,41.284651807
2.012302876,9.984752527,35.888661165,69.405572601,0,0.043583144,0.028250816,0.008606418,52.700152853
237.067518375,52.333013221,2.527915337,57.343087457,37882,-0.004014362,0.014283032,0.037400752,55.6241568
34.977281534,21.639697846,22.029016382,24.391241839,0,0.030899743,0.007447416,0.017843073,30.496235898
62.034223328,8.518918215,18.023410103,75.07779226,56342,-0.025317549,0.026414661,0.015789032,52.292176223
15.127116232,144.004475397,52.610116763,48.938442275,100971,0.011466117,0.032276995,0.025558064,39.489241486
151.032855505,157.304524906,16.499482909,208.140387995,95550,0.030284891,0.014519885,0.010686735,63.294931945
49.741944385,66.927011353,20.330215685,65.671556994,0,0.000135071,0.023311097,0.015446826,71.047611764
4.994434994,3.566093723,50.486151448,246.9600067,38812,0.040951175,0.015230796,0.049203709,63.740956099
2.012302876,27.813889093,53.570188454,42.46477551,1991585,-0.007707024,0.01906626,0.013409911,82.787391863
21.837812781,77.214247296,77.967049341,104.69718687,323453,0.00623246,0.026517863,0.02879863,52.36856521
222.555838135,45.134392936,8.377401828,33.407477262,18317,0.056785421,0.00563932,0.006393635,41.594870938
60.307982903,13.612115316,91.34974168,38.98680257,164178,0.048561172,0.039365302,0.028247428,57.261522998
17.664898016,17.398291823,40.138850169,162.863699512,23131,0.00922704,0.01110738,0.024351614,96.186343335
37.211186589,13.889282417,14.131057362,39.759139376,203005,0.005248638,0.004304707,0.042876625,36.67705587
40.512032075,30.879170389,112.87295206,26.89616012,21129,-0.017147739,0.005994627,0.014226318,67.452694425
98.993483801,55.032110461,119.949338828,77.419040718,78926,-0.006084434,0.013395705,0.009487032,22.360373442
44.009335277,39.701874856,2.012302876,194.04153837,24114,0.016063243,0.006111132,0.026104985,67.880796864
34.934467794,65.501897301,24.049872503,192.906019286,13082,-0.037344212,0.025398714,0.014322971,44.09277766
44.995544029,81.502912618,46.118188843,39.84014794,41615,0.005216392,0.040465153,0.01126668,42.084245973
2.418413275,30.6456941,60.728302518,185.483634084,87616,-0.011136232,0.011328868,0.038774819,42.555717013
177.529816405,15.432040772,2.012302876,174.298346258,0,0.012305716,0.006892258,0.007636318,37.315449937
16.137879524,152.335820384,39.206009581,58.783463848,127930,0.010184607,0.042743272,0.024266459,54.744853495
37.291108339,98.46878052,113.390961862,18.915665728,1543,0.099313375,0.036332392,0.009710058,26.778352934
34.560489648,44.208452975,15.092686128,107.809943152,501446,0.007876467,0.021152095,0.010982829,62.421494147
12.067798325,60.123459881,28.61138208,186.823679519,64051,-0.040647609,0.037275888,0.020767322,50.377613625
8.856485057,65.565091729,21.127088665,33.91070849,0,0.013759015,0.014664548,0.031088048,54.869131109
73.661318881,104.963601952,10.710185356,226.075123867,57554,0.010315597,0.011823016,0.004713978,3.562814643
26.674580595,46.541763758,2.012302876,104.793126593,28440,-0.011121304,0.044084209,0.02098018,91.269304936
43.930782247,16.339136133,22.24054747,24.081604036,16884,2.9117e-05,0.02956884,0.017638201,75.299266673
2.012302876,51.094392583,2.012302876,113.265390678,132985,0.011135739,0.018873753,0.016053987,51.142038006
67.758418315,5.817986976,20.322770373,92.170629589,71361,0.009856164,0.008601777,0.011534358,20.824841334
12.947501579,153.67888282,16.00242857,22.684514099,517925,-0.012132718,0.021336764,0.006895744,39.314692267
155.821441835,65.709178705,2.012302876,6.642115514,474522,0.003527468,0.009943794,0.037095542,6.673735104
91.179630452,18.194205345,3.462234727,66.117315075,23431,0.002870839,0.029037977,0.027590576,71.642420956
187.337247367,92.716881907,102.535356021,41.900749753,13832,0.004914671,0.002690204,0.025880634,45.557542872
49.097162855,32.975985705,3.726278627,7.241525907,30157,0.00593015,0.029600203,0.011401514,55.866285374
9.600005067,8.917559501,9.125554536,76.274123532,29415,-0.024619464,0.065877547,0.037150895,89.885472599
6.307156434,7.614913511,10.908361757,33.178917666,41919,-0.004491169,0.025722484,0.065971182,72.273296092
11.368472192,118.692678801,14.66615367,71.482656452,53627,-0.000883272,0.056189214,0.009076428,42.168795301
10.810539138,3.903430399,42.160212529,28.583618213,0,0.021546943,0.030843779,0.010718467,34.26751537
2.012302876,38.549718876,4.100073599,55.140757894,505644,-0.016739023,0.016259311,0.005380442,57.817600469
2.012302876,15.301327462,13.012616142,5.118707142,2844,-0.015138845,0.005754862,0.017410896,69.476324108
32.350071568,12.611573839,109.674920698,7.618510735,13981,-0.016289771,0.013267074,0.010803367,30.472873189
16.638287656,135.06294062,41.427702135,42.86829579,36436,-0.000930218,0.034932141,0.010761608,35.356710412
13.42224665,67.415007961,75.081456466,70.315459032,0,-0.017221434,0.031872682,0.03392226,29.377429785
83.993207936,51.424850573,171.988107399,15.142331909,12624,-0.002709347,0.016156867,0.023584384,29.959838711
24.871160926,6.161609502,113.260045496,21.638245278,39141,0.041725982,0.012607249,0.065971182,40.715754807
115.335568041,55.758154593,47.994231547,202.255405594,0,0.010818062,0.013143345,0.036717173,70.095282345
3.57618599,114.345436196,65.657290064,2.020042181,350353,-0.011631869,0.020870614,0.010249397,85.440300257
192.257215162,38.216365975,12.460596133,102.97536276,78818,-0.014804163,0.079331846,0.008851004,34.589331517
35.476955709,27.103949731,6.52721268,62.481252521,17194,-0.081031196,0.014817928,0.016310352,66.336924194
134.702929074,7.000410002,65.956654633,2.020042181,403023,0.02540782,0.009190524,0.028460502,37.757824956
25.937622046,123.810542571,86.418665624,9.824667029,716880,0.002997395,0.047966772,0.012259606,4.75108785
9.531162196,6.327814675,211.203175767,3.74727708,27423,-0.013329338,0.020793537,0.012396723,55.866987207
20.618389406,66.274592829,34.718339645,6.291179178,0,-0.0058239,0.007831923,0.007361617,41.08049302
32.561222564,3.986427535,2.359328894,152.575783658,14482,0.016351651,0.01538052,0.018978977,67.015619157
39.414804988,8.025749753,6.023775755,41.022653644,875581,0.003610604,0.028910664,0.013934421,33.1212344
44.55402601,46.051079992,33.633628139,31.550758148,0,0.030163109,0.067124308,0.022042787,70.433470314
63.658519938,17.861717286,142.89198048,7.513534339,32355,0.009290502,0.028557439,0.01579064,67.710801995
37.804353502,35.437620792,26.711262796,70.272381018,0,0.033160797,0.014650089,0.009270233,40.151746963
37.426603208,2.027781963,124.108475261,36.42253019,22767,0.0043574,0.020241053,0.030841026,68.656674428
58.022605164,102.121466298,118.892748994,22.396084466,14073,0.006456809,0.039787257,0.035650083,61.428791858
