Date,Price
1897-02,61.439
1950-05,23.936
1833-05,5019.97
1924-02,470.088
1875-08,17.06
1866-08,1917.721
1858-02,330.826
1837-05,4677.443
1883-11,245.227
1917-07,1938.79
1881-07,286.746
2007-10,236.968
1909-03,17.06
1980-04,4983.904
1949-02,2672.891
2003-11,143.707
1876-10,52.121
1994-01,1857.678
1923-02,17.06
1999-12,129.389
1977-04,1776.418
1901-08,681.835
1885-01,17.06
1928-08,744.419
1933-10,17.06
1857-02,487.249
1838-04,439.055
1852-10,663.412
1976-11,17.06
1972-07,36.007
1867-05,51.053
1932-01,17.06
1854-01,299.464
1833-01,1224.192
1892-01,2851.725
1919-12,768.318
1837-01,542.653
1961-02,2578.033
1870-07,3547.794
1840-05,776.22
1985-07,444.24
1833-01,393.65
1944-02,417.297
1833-01,407.573
1905-05,17.06
1945-04,1362.677
1915-10,799.93
1833-12,818.522
1995-10,441.629
1911-10,512.139
1978-05,243.149
1951-12,828.24
1911-02,377.021
1947-03,1405.341
1999-12,2575.864
1932-04,1311.838
1982-05,17.06
1902-06,17.06
1922-07,17.06
1833-01,834.621
2024-01,966.164
1888-04,114.685
1926-10,70.966
1875-06,159.938
1984-04,1383.471
1983-07,17.06
1923-01,28.657
1883-04,17.06
1912-07,554.864
1843-05,446.85
2003-11,609.253
1976-12,981.574
1907-05,388.951
1923-04,364.445
1882-09,2997.714
1917-11,18.574
2023-04,86.195
1848-09,74.041
1917-11,17.06
1870-03,296.318
1848-12,682.415
1904-05,1227.381
1911-05,793.216
1931-08,2211.971
1892-02,1261.681
1970-12,85.785
1851-06,402.908
1947-10,803.761
1833-01,17.06
2011-11,1249.98
1907-08,17.06
1996-05,27.323
1856-02,17.06
1924-10,17.06
2026-02,941.675
1868-07,4183.969
1865-02,17.06
1984-01,921.681
1833-01,17.06
1999-11,2388.083
1988-11,1643.376
1958-08,56.146
1876-01,779.407
1971-05,17.06
1906-10,2226.88
1892-05,390.565
1899-11,47.718
1939-07,1966.576
1833-01,3098.495
1853-03,17.06
1985-11,1900.386
1932-11,17.06
1838-04,403.303
2005-01,2117.649
1845-07,2260.317
2026-02,17.06
1833-01,543.705
1916-05,2308.138
1958-12,267.342
1917-11,3397.214
1985-02,17.06
1980-05,1471.816
1860-01,17.06
1983-09,657.884
1871-03,17.06
1843-04,682.408
1936-05,2611.972
1975-11,1556.683
1902-09,1089.921
1919-08,2218.948
2008-11,34.429
1969-04,233.976
1968-01,20.903
1982-06,1431.64
1948-04,2207.672
1955-02,38.73
1915-12,17.06
1952-07,873.163
1909-06,1917.377
1908-03,291.203
1917-02,708.611
1868-02,23.922
1900-04,248.599
1982-05,133.294
1955-04,444.318
1997-08,1798.103
2008-01,17.06
1884-12,753.624
1932-04,1714.102
1835-11,146.665
1833-01,1861.645
1940-03,691.213
1835-04,1089.788
1947-12,986.628
1914-10,59.723
1934-02,17.06
1976-05,286.514
2006-10,116.864
1900-07,17.06
1960-10,1893.188
1970-02,55.197
1942-06,1237.635
1835-04,831.604
1848-04,17.06
1865-11,17.06
1870-01,2680.962
1957-05,1383.403
1891-09,4096.465
1954-01,709.065
2026-02,304.429
1914-06,1880.735
1923-07,1070.958
2026-02,17.06
1868-04,1927.347
1901-04,1354.537
1877-08,1445.122
1937-10,1146.128
1849-08,809.639
1971-11,674.633
1897-10,491.906
1847-11,456.92
1890-11,1180.538
1962-10,213.274
1910-10,731.103
1911-02,44.761
1933-07,3893.974
1991-08,919.427
1983-01,17.06
1862-09,1167.053
1918-09,1013.353
1979-01,2634.993
2002-02,1497.473
1881-06,17.06
1833-01,200.435
2001-05,112.528
1953-06,832.528
1886-09,92.849
1834-03,17.06
1965-06,2707.117
1975-02,670.064
1949-07,1441.296
1975-11,17.06
1848-10,789.943
2005-02,631.55
1945-11,17.06
1904-05,17.06
2011-03,126.611
1909-05,1097.057
1963-01,302.271
1833-01,4182.571
2026-02,17.06
1963-04,377.396
1876-11,544.181
1919-10,316.837
1940-06,960.401
1918-11,36.926
1883-10,340.833
1986-06,198.68
1939-02,471.485
1926-02,368.065
1883-10,215.533
2005-05,17.06
1833-01,140.786
1973-01,690.678
2009-03,801.973
1846-01,293.075
1920-04,644.104
1927-12,383.882
1896-05,1270.972
2006-10,223.654
1895-07,1313.649
1851-10,19.269
1943-09,18.402
2026-02,405.688
1997-01,17.06
1861-11,267.489
1901-01,71.036
1982-02,831.352
1872-05,162.179
1957-11,580.404
1942-11,97.316
1944-08,17.06
1857-11,193.866
2019-05,2036.152
1836-04,67.304
1849-01,17.06
1899-01,17.06
1833-01,178.261
1859-02,27.864
1923-05,30.762
1890-04,17.06
1931-08,220.49
1957-09,1141.378
1863-09,1696.162
1891-06,196.21
1842-11,1010.761
1896-12,1316.862
1983-06,383.245
1914-09,1495.673
1965-10,206.21
1950-10,869.267
1833-01,1635.737
1940-09,17.06
1857-06,17.06
1865-11,17.06
1855-06,136.769
1943-06,1273.88
1927-09,17.06
1934-09,547.204
1833-01,17.06
1961-01,17.06
1854-03,155.248
1896-05,856.492
1855-04,916.4
1863-02,275.91
1833-01,228.761
1947-09,793.435
1946-07,163.24
1860-03,459.951
1986-02,955.061
1989-08,1009.572
1983-12,686.798
1850-07,529.761
1847-12,502.236
1983-02,17.06
1947-11,17.06
1850-07,17.06
1837-01,62.343
1836-03,1688.997
1967-10,813.886
2001-11,798.66
1948-11,625.838
1846-08,478.764
1833-01,2374.917
1903-12,418.837
1833-01,3270.759
1834-05,44.971
1965-05,297.27
1877-03,162.059
1945-06,373.964
1852-04,662.618
1833-01,43.817
1995-04,3170.078
1936-08,1043.098
1939-12,372.548
1926-09,192.947
1933-12,324.861
1833-01,243.212
1833-01,105.231
1971-11,17.06
1855-05,4963.533
1965-11,269.767
1935-05,1175.109
1904-01,64.116
1932-11,753.387
1945-11,244.95
2013-05,17.06
1874-06,1147.668
1950-01,1940.454
1878-04,17.06
1941-03,2686.111
1833-01,1979.99
1908-01,779.608
1872-08,978.388
1833-01,17.06
1998-11,2229.799
1833-01,1786.35
1881-12,1707.419
1902-05,615.492
1833-01,406.883
1926-06,306.425
1880-01,19.202
1890-09,18.259
1912-08,784.089
1902-03,3681.027
1876-05,1638.171
1882-02,101.341
1986-10,955.745
2009-02,5019.97
1840-06,126.806
1912-09,1217.725
1887-08,127.885
1887-10,66.866
1932-04,17.06
1911-06,216.641
1958-04,33.226
1972-11,86.489
1864-10,103.033
1833-01,2048.495
1888-06,1176.781
2005-07,2187.094
1841-01,384.684
1986-10,371.963
1931-08,311.632
1916-08,821.146
1853-12,17.06
1942-07,82.144
1917-01,735.174
2026-02,17.06
1888-07,1058.1
1979-10,17.06
1891-05,21.917
2000-05,1509.805
1964-02,562.528
2026-02,459.714
1975-06,17.06
1963-02,186.969
1833-01,292.952
1958-06,17.06
1899-04,162.752
1876-10,591.149
1858-03,2087.59
1868-11,2470.727
1955-03,223.491
1849-07,31.342
1908-09,17.06
1999-03,2877.083
2006-10,346.565
1969-02,17.06
1950-06,23.5
1965-01,379.061
1923-08,715.924
1882-06,2571.385
1856-08,678.629
1852-08,288.153
1935-06,2897.957
1939-10,890.395
1980-06,361.44
1981-12,622.17
1894-06,2019.827
1939-12,2276.791
1920-11,1004.898
1914-01,572.11
1895-06,1022.268
1913-08,111.131
1837-10,17.06
1954-12,1647.299
1871-01,17.06
1889-11,212.424
1840-06,368.852
1931-11,947.27
1927-07,691.056
1833-10,1091.708
1974-05,1250.23
1992-05,394.991
1833-01,17.06
1865-10,702.629
1930-05,186.678
1961-07,17.06
1860-05,768.417
1843-12,237.058
1912-04,1887.847
1969-09,17.06
1883-03,66.18
1848-11,1102.868
1977-03,17.06
1882-11,688.466
1833-01,1206.573
1927-04,314.642
2026-02,239.798
1906-05,195.814
1999-02,549.353
1883-11,17.06
1868-04,238.679
1906-01,1306.9
1841-03,317.682
1867-10,3607.674
1853-12,17.06
1989-02,804.184
1893-01,691.387
1969-10,17.06
1923-07,1388.549
1916-03,169.222
2026-02,84.399
2002-05,39.903
1863-02,1791.324
2007-08,3283.888
1965-07,17.06
1890-09,1319.854
1863-09,17.06
2008-12,17.06
1861-09,297.19
2024-01,1020.864
1861-02,5019.97
1978-04,47.508
1854-12,1076.99
1980-01,310.189
1878-03,426.46
1833-01,17.06
1846-12,664.999
1935-02,320.072
1982-08,1042.274
1990-01,303.714
1833-01,4773.555
1875-05,1300.026
1922-05,374.871
1951-01,480.137
1905-01,1026.938
1856-12,42.295
1865-07,17.06
1889-09,1983.465
1948-05,2398.709
1937-04,2258.919
1950-03,1447.076
1936-06,363.803
1954-11,565.019
1873-07,311.594
1987-11,5019.97
1848-09,2215.05
1933-03,17.06
1910-10,366.572
1961-09,524.357
1914-05,447.521
1887-06,5019.97
2013-02,353.804
2026-02,17.06
1940-04,554.496
1850-10,448.087
1861-04,598.975
1991-10,26.164
1992-01,222.399
1899-10,17.06
1968-01,471.591
1844-02,2488.111
2004-12,1117.787
1895-10,369.148
1934-09,3099.342
2006-04,1091.845
1916-11,2497.802
1973-02,2470.793
1938-11,38.407
1941-09,377.605
1834-11,3414.16
1897-06,1500.439
1846-05,1228.877
1923-02,339.301
1876-10,17.06
1939-07,1315.61
1852-08,1807.997
1932-12,1434.585
1970-07,17.06
1986-01,267.144
1891-02,70.776
1931-05,2393.963
1887-05,2975.518
1912-01,120.062
1873-02,1572.851
1866-09,1294.66
1936-01,1561.314
1944-05,25.987
2000-11,17.06
1972-01,274.19
1900-03,3868.033
1942-02,17.06
1836-08,17.06
2021-03,2030.064
1846-06,2054.563
1974-03,339.452
1955-12,381.253
1846-03,1598.806
1871-11,719.522
1912-01,183.727
1971-09,3856.82
1917-02,17.06
1850-01,17.06
2017-03,182.607
2003-02,3601.915
2007-04,1182.034
1847-04,4380.521
1869-07,1372.598
1883-02,17.06
1997-08,1925.827
1943-09,1278.967
1940-07,17.06
1857-12,569.381
1833-01,293.927
1938-08,4667.186
2026-02,440.369
1887-03,1219.184
1840-01,4101.764
1877-03,537.345
1842-03,42.251
1851-01,2009.784
1969-04,120.576
2002-06,17.06
1840-10,1219.648
1901-10,17.06
1914-05,1153.12
1835-09,154.226
1975-06,1772.69
2007-07,1438.637
1857-02,1177.664
1833-01,17.06
1902-02,1738.57
1946-01,1186.116
1939-04,108.739
1928-08,333.732
2020-02,17.06
1971-11,1044.306
1935-05,17.06
1839-03,3581.426
1932-08,1491.116
1847-01,659.571
1861-11,1596.362
1927-05,17.06
1846-11,17.06
1912-08,1314.537
2022-10,837.42
1833-01,3323.44
1842-12,17.06
1962-09,565.073
1919-02,505.908
1927-01,17.06
1874-10,501.865
1881-11,1783.208
1894-12,4404.842
1909-03,54.415
1992-10,758.696
1961-04,17.06
1934-09,49.238
1851-03,80.874
1998-05,21.226
1907-09,167.873
1905-04,22.916
1958-04,24.377
1833-01,371.388
1980-06,397.441
1967-03,17.06
1843-12,557.766
1870-12,41.042
1859-02,651.92
1833-01,4111.137
1873-05,554.143
1981-11,330.017
1981-09,685.781
2005-10,17.06
1955-10,312.492
1924-01,72.745
1973-12,21.91
1997-01,2454.46
1922-08,747.73
1955-08,4109.616
1833-01,314.156
1846-07,905.323
1875-06,459.51
1833-01,279.971
1858-05,500.991
1924-04,17.06
1865-12,948.715
1900-02,249.4
1915-10,1738.976
1985-07,17.06
1872-07,657.14
1982-02,17.06
1925-07,1192.549
1833-01,17.06
1888-05,2155.666
1985-08,2530.314
1994-07,435.725
1872-11,894.19
1881-10,1126.932
1944-11,560.906
1833-01,990.377
1932-06,17.06
1940-01,17.06
1934-01,17.06
1976-04,17.06
1864-03,183.733
1985-03,209.331
1863-01,98.697
1864-05,114.475
1971-02,1251.026
1872-07,200.213
1910-10,606.726
1842-12,1245.139
1849-11,4552.924
1938-05,198.249
1937-04,1026.247
1833-01,24.695
1966-11,374.692
1879-05,612.668
1876-03,32.915
1833-01,428.387
1981-12,295.41
1868-06,591.527
1921-01,1334.778
1918-11,596.564
1972-08,224.991
1967-06,154.697
2025-04,233.172
1849-07,1318.721
1978-08,17.06
1843-08,194.25
1944-08,389.851
1952-12,1452.351
1932-01,658.517
1926-08,293.654
1920-04,1720.466
1862-11,1825.104
1840-11,17.06
1924-11,103.011
1878-05,382.711
1872-08,17.06
1833-01,2851.887
1925-06,1074.986
1907-12,379.459
1874-07,884.169
1833-01,541.208
1948-07,522.923
1867-02,1428.454
1921-06,1646.582
1844-07,204.723
1982-02,17.06
1855-10,4457.945
1876-10,460.892
1907-01,17.06
1977-12,418.788
1915-02,17.06
1868-09,464.299
1980-03,1867.224
1879-07,35.378
1983-10,1282.35
1992-06,30.068
1912-11,272.92
1858-08,17.06
1850-09,17.06
1833-01,224.405
1951-03,1010.107
2013-10,682.242
1936-04,49.641
1933-12,17.06
1833-04,17.06
1915-11,2544.325
1961-07,307.347
1975-07,96.477
1855-04,1172.619
1916-10,560.421
1919-06,476.849
1843-09,1315.026
1914-02,461.15
2005-11,546.844
1948-07,17.06
1925-06,426.071
1892-01,1789.186
1884-10,4147.764
1856-03,17.06
1927-08,17.06
1954-02,2136.841
1864-07,17.06
1917-08,55.855
1878-03,1874.238
1941-10,574.115
1922-04,218.634
1941-09,1267.965
2020-09,17.06
1986-03,239.779
1952-09,253.225
1928-02,182.157
2022-11,531.207
1985-10,1592.954
1960-06,455.849
1936-06,17.06
1963-12,5019.97
1934-07,199.782
1863-04,17.06
2018-10,42.029
2001-01,17.06
1933-03,716.745
1995-08,3365.136
1914-01,218.804
1836-10,297.372
1959-10,17.06
1882-06,108.408
1859-09,30.514
1909-02,1200.922
1881-07,2104.352
1871-01,418.46
1912-06,88.655
1959-10,1544.139
1998-06,599.351
1964-10,1061.078
1941-11,1482.738
1915-05,577.227
1855-05,921.4
1952-07,2024.101
1955-07,4826.406
1981-10,32.005
1956-10,531.888
1877-03,1857.751
1849-10,17.06
1949-07,24.716
2000-12,394.325
1833-01,232.348
1922-10,37.484
1993-08,17.06
1938-03,399.058
1833-01,1481.815
1854-01,17.06
1973-11,17.06
1978-12,1722.598
1970-10,194.102
1867-02,790.643
1833-01,1002.991
1995-08,17.06
1899-11,116.801
1898-07,309.843
2003-07,34.009
1834-11,786.14
1928-04,992.494
1966-08,17.06
1862-03,202.009
1970-08,166.641
1884-02,2101.191
1928-09,3039.456
1835-08,728.303
1870-11,1737.861
1909-12,17.06
1974-02,399.215
1952-01,17.06
1872-10,17.06
1850-10,254.175
1969-01,403.257
2010-06,727.588
1864-05,29.503
1863-03,2965.291
1876-11,17.06
1926-04,114.043
1984-07,192.563
1938-04,476.606
1929-11,2018.15
1959-11,17.06
1983-02,600.788
1833-04,4191.812
1837-06,51.07
2002-09,322.766
1836-05,279.533
1867-09,308.675
1833-01,902.194
1964-10,95.176
1938-01,1405.071
1890-05,17.06
1937-10,1465.919
2003-12,2168.575
1951-11,580.926
1915-01,31.661
1996-09,32.713
1910-12,3526.413
1940-06,1304.238
1933-12,17.06
1985-06,3472.617
1983-08,791.104
1885-02,949.96
1837-12,17.06
2000-12,17.06
1872-04,568.877
1922-07,355.124
1859-01,1347.403
1993-07,169.736
1852-09,1244.21
1911-09,17.06
1942-12,223.632
1893-09,425.17
2019-10,17.06
1869-07,266.607
1883-03,385.685
1966-06,1990.34
1846-10,17.06
2026-02,893.821
1922-12,27.476
1949-09,17.06
1876-07,469.999
1985-07,276.035
1938-04,17.06
1947-12,265.04
1896-03,17.06
1860-03,344.813
1925-11,203.553
1914-12,226.282
1980-07,494.341
1894-07,1535.322
1855-07,240.21
1916-10,1415.029
1914-01,689.982
1833-09,359.853
1866-05,1787.351
1972-10,5019.97
1873-09,17.06
2003-01,1241.226
2011-07,2246.632
1908-12,428.355
1988-11,427.736
1909-06,17.06
1854-08,1319.768
1957-01,17.06
1875-05,355.577
1987-11,17.06
1882-12,3446.25
1894-04,39.132
2001-10,17.06
2026-02,17.06
1929-01,766.929
1993-10,308.019
1895-02,4840.401
1834-09,1207.829
1870-06,17.06
1953-10,17.06
1939-10,17.06
2016-01,945.552
2026-02,84.875
1949-03,2186.829
1882-07,512.266
1914-08,17.06
1976-09,92.98
1876-02,1286.853
1838-01,32.141
1860-11,561.869
1833-01,2963.035
1949-03,17.06
1965-05,145.32
1833-01,2724.931
1909-06,2130.036
1908-11,1232.975
1969-09,18.237
1893-11,148.754
1914-04,264.445
1887-05,133.028
1838-05,215.747
1904-07,932.619
2023-06,4227.002
1967-09,221.701
1845-06,870.284
1889-07,380.312
1990-11,17.06
1931-02,843.662
1918-01,1143.138
1888-07,262.159
1866-06,74.018
1870-01,1196.278
1954-08,265.523
1833-01,17.06
1872-02,396.329
1849-07,1809.175
1907-02,17.06
1942-10,693.542
2026-02,83.362
1985-10,17.06
1855-12,1480.995
1880-10,3620.199
1953-05,17.06
1833-01,25.959
1883-03,561.463
1980-03,170.658
1833-01,4586.564
1914-10,434.818
1933-01,203.358
1835-09,352.12
1887-01,21.753
1993-11,1093.568
1921-03,95.35
1922-08,17.06
1982-06,402.016
1858-01,593.962
1966-05,4031.388
1902-08,1008.245
1846-06,2941.384
1843-09,351.663
1905-11,495.762
1833-01,17.06
1850-05,45.317
1894-03,2227.073
2020-01,41.717
1907-09,1308.366
1846-12,1349.368
1878-04,1559.373
2004-03,836.525
1916-12,4388.087
1833-01,17.06
1970-08,17.06
1865-08,31.158
1889-02,25.258
1870-06,595.711
2010-06,17.06
1965-12,1350.035
2001-06,36.894
2026-02,1331.467
1870-04,310.39
1911-01,2349.859
1947-01,35.503
1833-01,75.474
1885-12,17.06
1833-01,97.95
1890-05,818.743
1929-09,1219.237
1853-10,17.06
1918-03,233.929
1854-04,17.06
1869-06,381.377
1877-03,17.06
1865-03,1856.357
2022-02,437.254
1930-06,1069.456
1913-06,737.024
1902-02,17.33
1911-04,986.285
1892-08,17.06
1833-01,1388.883
1844-03,344.162
1849-12,3575.795
1976-01,1017.611
1848-02,2924.191
1921-06,3026.972
1902-01,17.06
1886-09,65.591
1900-10,17.06
1833-01,3652.817
2024-11,387.64
1882-08,2190.709
1927-06,2488.097
1969-01,405.507
1841-10,1198.813
2002-01,1715.718
1848-08,414.859
1895-06,1482.909
1938-12,1649.384
1837-03,314.731
1896-07,216.205
1968-09,750.667
1975-01,47.827
1963-06,1042.207
1944-01,957.858
1964-11,524.068
1885-09,82.844
1937-11,416.742
1929-08,1173.406
1967-01,55.926
1860-09,707.789
1843-06,17.06
1955-10,17.06
2025-05,311.01
1833-01,475.017
1973-10,17.06
1850-11,421.635
1941-01,32.766
1982-02,1040.01
1870-05,17.06
1960-01,408.877
1891-01,17.06
1908-07,479.762
1958-08,423.631
1851-01,247.505
1874-08,1419.105
1947-08,2798.95
1979-06,160.343
1833-01,3533.437
1978-10,109.905
1973-11,368.621
1913-06,18.714
2012-09,438.899
1845-05,17.06
1907-09,195.553
2022-12,105.16
1923-03,17.06
1960-09,17.06
1883-10,1612.065
1848-01,4440.231
1963-01,1354.39
1848-08,283.293
1858-01,3805.21
1995-07,846.506
1915-06,48.102
1833-01,233.513
1899-02,17.06
1964-01,301.197
1879-03,383.812
2001-09,1718.056
1992-12,113.3
1833-01,2017.778
1833-01,296.898
1943-01,379.698
1861-10,888.837
1879-11,532.373
1931-10,17.06
1929-08,1084.68
1841-09,1430.456
1867-11,17.06
1870-12,54.557
1990-08,34.58
1900-03,411.988
1875-08,17.06
1971-07,2984.277
1936-01,376.635
1844-08,200.374
1898-08,1215.343
1967-01,384.142
1862-09,2510.371
1853-07,478.494
1945-02,653.038
1896-09,1652.134
2026-02,17.06
2020-08,795.3
1834-02,398.784
1935-11,17.06
1912-12,17.06
1849-02,69.459
1871-04,2857.062
1872-11,1382.94
1937-04,268.75
2016-02,17.06
1852-08,1988.955
1846-12,1031.996
1918-02,2471.154
1987-12,2055.402
1858-02,327.141
1922-12,1015.338
2002-08,885.388
1957-12,858.319
1964-12,231.312
1833-01,17.06
1951-03,42.65
1930-03,180.979
1938-07,892.502
1901-10,2034.741
1995-11,17.06
1889-01,1704.735
1833-01,66.053
1937-03,304.414
1853-06,1603.039
1917-02,330.758
1981-12,1248.749
2002-11,1256.57
1922-07,58.649
1972-09,154.444
1887-03,19.871
1956-02,2202.423
1897-05,203.81
1877-08,803.854
1914-01,1419.193
2021-02,17.06
1988-07,17.06
1875-04,66.151
1836-06,1846.258
1993-03,17.06
1980-08,136.345
1833-04,28.636
1859-10,1181.458
1845-06,3262.687
1923-09,33.566
1939-11,1981.261
1945-05,920.585
1846-06,392.687
1988-07,175.275
1939-12,114.3
1913-03,39.125
1928-05,17.06
1905-05,2061.481
1879-02,3497.96
1964-08,196.249
1833-01,17.06
1866-08,1111.127
1990-01,48.366
1853-04,17.06
1985-07,351.789
1966-08,249.472
1877-06,472.872
1896-01,2065.639
1904-10,1590.531
1971-01,241.317
1833-01,1091.63
1899-12,799.16
1867-01,60.243
1847-06,785.839
1921-02,17.06
1903-10,268.633
1955-06,17.06
1950-07,1353.28
1993-09,126.888
1900-02,17.06
2000-08,17.06
1914-09,462.434
1993-06,19.442
1849-05,17.06
2026-02,273.25
1861-03,17.06
1967-10,179.008
1947-11,17.06
1860-09,327.463
1952-09,432.149
1833-01,3503.19
1951-07,628.388
2026-02,2639.904
1920-03,289.749
1921-01,17.06
1959-01,1527.595
1963-05,594.977
1935-06,2765.916
1933-02,147.401
2004-01,167.987
1918-10,17.06
1992-09,17.06
1874-07,1107.651
1959-12,30.28
1888-01,17.06
1933-11,260.352
1930-12,251.327
1923-02,696.299
2000-11,17.06
1853-08,17.06
1858-04,17.06
1883-03,2390.93
1978-06,351.021
2026-02,167.149
1959-11,478.163
1910-06,359.105
1914-06,1805.315
1896-02,1255.643
1896-11,751.181
1833-05,1168.152
1892-03,311.52
1910-08,440.0
1850-10,17.06
1860-02,886.604
2015-12,535.313
1999-06,1485.413
1895-01,17.06
1840-08,1100.97
1933-10,291.746
1913-01,290.573
1933-03,2657.702
2026-02,1320.595
1939-02,2377.658
1846-05,191.06
1921-06,1000.686
1925-12,266.3
1861-02,361.335
1833-01,1300.28
1880-05,17.06
1950-01,205.329
1885-09,815.674
1833-01,17.06
1967-06,1497.931
1873-01,1936.738
1836-03,400.876
1920-11,107.459
1844-01,17.06
1919-06,796.247
2002-11,17.06
1941-06,17.06
1855-03,2596.032
1999-05,17.06
1940-09,61.848
1988-09,17.06
1953-11,17.06
1901-09,17.06
1966-02,508.803
1872-08,2035.242
1883-08,1095.292
1847-09,800.365
1840-05,17.06
1899-03,1490.293
1977-04,129.596
1909-07,510.777
1925-06,231.988
1883-03,1755.075
1983-04,137.914
1995-12,571.704
1839-04,1568.657
1966-07,232.577
1845-09,73.799
1903-08,1249.959
1868-07,1208.521
1959-11,2042.251
1865-08,480.753
2007-08,1683.607
1998-11,347.595
1882-04,303.263
1970-04,1564.718
1879-11,1667.974
1918-03,333.969
1885-04,17.06
1859-09,3244.653
1932-10,997.297
1939-07,39.813
1974-01,1526.712
1881-02,969.381
1944-10,551.906
1841-01,17.06
1908-06,33.632
1918-03,2123.26
1867-05,17.06
2008-11,625.986
1899-05,80.108
